Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
413.233,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.84,75.2,11.72,1.80,2873,2.28,7.8,0.00,0
413.337,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.84,75.2,11.77,1.80,2869,2.27,7.8,0.00,0
413.437,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.82,75.2,11.77,1.80,2844,2.32,7.8,0.00,0
413.536,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.82,75.2,11.66,1.80,2846,2.24,7.8,0.00,0
413.640,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.83,75.2,11.66,1.80,2867,2.24,7.8,0.00,0
413.730,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.83,75.2,11.52,1.80,2858,2.26,7.8,0.00,0
413.829,0.00,-0.78,1.75,20.33,0.00,0.24,1.000,0.00,0.00,24.00,1.81,75.2,11.56,1.80,2836,2.29,7.8,0.00,0
413.934,0.00,-0.78,1.75,20.33,0.00,0.24,1.000,0.00,0.00,24.00,1.81,75.2,11.66,1.80,2831,2.32,7.8,0.00,0
414.033,0.00,-0.78,1.75,20.33,0.00,0.24,1.000,0.00,0.00,24.00,1.82,75.2,11.66,1.80,2848,2.31,7.8,0.00,0
414.130,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.82,75.2,11.66,1.80,2842,2.32,7.8,0.00,0
414.234,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.79,75.2,11.56,1.80,2803,2.39,7.8,0.00,0
414.329,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.80,75.2,11.72,1.80,2808,2.44,7.8,0.00,0
414.430,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.78,75.2,11.66,1.80,2786,2.49,7.8,0.00,0
414.532,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.76,75.2,11.61,1.80,2742,2.56,7.8,0.00,0
414.636,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.75,75.2,11.56,1.80,2738,2.71,7.8,0.00,0
414.734,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.72,75.2,11.27,1.78,2686,2.77,7.8,0.00,0
414.832,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.71,75.2,11.08,1.78,2674,3.09,7.5,0.00,0
414.934,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.68,75.2,11.08,1.76,2628,3.22,7.8,0.00,0
415.032,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.67,75.2,11.08,1.76,2610,3.31,7.5,0.00,0
415.131,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.66,75.2,11.13,1.78,2587,3.52,7.5,0.00,0
415.230,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.62,75.2,11.03,1.76,2532,3.60,7.5,0.00,0
415.338,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.60,75.2,10.98,1.76,2504,3.61,7.5,0.00,0
415.433,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.58,75.2,11.03,1.76,2470,3.65,7.5,0.00,0
415.533,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.57,75.2,10.98,1.76,2452,3.68,7.5,0.00,0
415.633,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.55,75.2,10.98,1.74,2422,3.70,7.5,0.00,0
415.731,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.53,75.2,10.70,1.74,2387,3.74,7.1,0.00,0
415.835,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.51,75.2,10.60,1.74,2356,3.76,7.1,0.00,0
415.929,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.48,75.2,10.50,1.72,2306,3.81,7.1,0.00,0
416.031,0.00,-1.56,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.46,75.2,10.03,1.70,2280,3.79,6.7,0.00,0
416.131,0.00,-1.56,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.43,75.2,9.85,1.70,2242,3.89,6.7,0.00,0
416.235,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.43,75.2,9.63,1.70,2240,3.98,6.3,0.00,0
416.335,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.68,1.70,2196,4.01,6.3,0.00,0
416.430,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.39,75.2,9.41,1.68,2178,4.10,6.3,0.00,0
416.531,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.24,1.66,2200,4.06,6.3,0.00,0
416.630,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.40,75.2,9.24,1.66,2181,4.04,6.3,0.00,0
416.729,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.40,75.2,9.24,1.68,2181,4.08,6.3,0.00,0
416.830,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.41,75.2,9.28,1.68,2201,4.08,6.3,0.00,0
416.934,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.40,75.2,9.28,1.68,2180,4.09,6.3,0.00,0
417.035,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.41,1.68,2204,4.11,6.3,0.00,0
417.130,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.41,1.68,2198,4.12,6.3,0.00,0
417.233,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.40,75.2,9.33,1.68,2187,4.15,6.3,0.00,0
417.331,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.33,1.68,2199,4.14,6.3,0.00,0
417.430,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.33,1.68,2200,4.10,6.3,0.00,0
417.535,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.40,75.2,9.28,1.68,2182,4.16,6.3,0.00,0
417.636,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.37,1.68,2198,4.10,6.3,0.00,0
417.731,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.41,1.68,2200,4.14,6.3,0.00,0
417.837,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.39,75.2,9.41,1.68,2178,4.10,6.3,0.00,0
417.933,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.41,75.2,9.28,1.68,2200,4.16,6.3,0.00,0
418.034,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.39,75.2,9.33,1.68,2176,4.09,6.3,0.00,0
418.129,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.40,75.2,9.15,1.66,2181,4.15,6.3,0.00,0
418.233,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.40,75.2,9.24,1.66,2187,4.09,6.3,0.00,0
418.336,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.28,1.66,2178,4.15,6.3,0.00,0
418.444,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.33,1.68,2168,4.11,6.3,0.00,0
418.540,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.40,75.2,9.33,1.68,2190,4.15,6.3,0.00,0
418.644,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.38,75.2,9.24,1.66,2164,4.10,6.3,0.00,0
418.736,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.40,75.2,9.19,1.66,2189,4.15,6.3,0.00,0
418.830,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.15,1.68,2179,4.10,6.3,0.00,0
418.929,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.19,1.66,2167,4.15,6.3,0.00,0
419.028,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.24,1.66,2178,4.13,6.3,0.00,0
419.129,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.15,1.66,2163,4.16,6.3,0.00,0
419.231,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.33,1.66,2158,4.14,6.3,0.00,0
419.334,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.33,1.68,2177,4.16,6.3,0.00,0
419.435,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.38,75.2,9.33,1.66,2158,4.13,6.3,0.00,0
419.528,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.39,75.2,9.24,1.66,2177,4.17,6.3,0.00,0
419.629,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.38,75.2,9.19,1.66,2155,4.12,6.3,0.00,0
419.733,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.15,1.68,2163,4.15,6.3,0.00,0
419.833,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.24,1.66,2170,4.13,6.3,0.00,0
419.935,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.38,75.2,9.15,1.66,2158,4.17,6.3,0.00,0
420.030,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.15,1.66,2172,4.14,6.3,0.00,0
420.134,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.06,1.66,2170,4.18,6.3,0.00,0
420.228,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.06,1.66,2155,4.15,6.3,0.00,0
420.335,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.06,1.66,2167,4.20,6.3,0.00,0
420.431,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.15,1.66,2152,4.19,6.3,0.00,0
420.535,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.24,1.68,2162,4.18,6.3,0.00,0
420.639,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.38,75.2,9.15,1.66,2162,4.14,6.3,0.00,0
420.737,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.37,75.2,9.15,1.68,2145,4.16,6.3,0.00,0
420.835,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.38,75.2,9.11,1.66,2158,4.15,6.3,0.00,0
420.929,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.11,1.66,2141,4.17,6.3,0.00,0
421.037,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.19,1.66,2157,4.18,6.3,0.00,0
421.132,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.06,1.66,2145,4.17,6.3,0.00,0
421.238,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,8.98,1.66,2141,4.20,6.3,0.00,0
421.336,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.02,1.66,2166,4.17,6.3,0.00,0
421.433,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.06,1.66,2144,4.17,6.3,0.00,0
421.534,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.06,1.66,2167,4.17,6.3,0.00,0
421.630,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.06,1.66,2145,4.19,6.3,0.00,0
421.731,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.06,1.66,2165,4.19,6.3,0.00,0
421.828,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.06,1.66,2161,4.16,6.3,0.00,0
421.934,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,8.98,1.66,2151,4.18,6.3,0.00,0
422.030,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.06,1.66,2162,4.17,6.3,0.00,0
422.131,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.06,1.66,2152,4.18,6.3,0.00,0
422.233,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.24,1.66,2162,4.18,6.3,0.00,0
422.330,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.06,1.66,2170,4.18,6.3,0.00,0
422.428,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.06,1.66,2146,4.21,6.3,0.00,0
422.535,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.06,1.66,2171,4.22,6.3,0.00,0
422.631,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.06,1.66,2142,4.19,6.3,0.00,0
422.728,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.39,75.2,9.06,1.66,2167,4.20,6.3,0.00,0
422.833,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.06,1.66,2159,4.16,6.3,0.00,0
422.933,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,8.98,1.66,2145,4.19,6.3,0.00,0
423.028,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.02,1.66,2160,4.17,6.3,0.00,0
423.135,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.06,1.66,2145,4.18,6.3,0.00,0
423.230,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.02,1.66,2160,4.17,6.3,0.00,0
423.329,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,8.98,1.66,2144,4.19,6.3,0.00,0
423.438,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.11,1.66,2148,4.18,6.3,0.00,0
423.537,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,8.98,1.66,2155,4.19,6.3,0.00,0
423.635,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,9.06,1.66,2143,4.19,6.3,0.00,0
423.736,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.38,75.2,9.02,1.66,2151,4.15,6.3,0.00,0
423.830,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.37,75.2,8.98,1.66,2140,4.17,6.3,0.00,0
423.931,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.50,3.67,75.2,9.06,1.66,2148,4.16,6.3,0.00,0
424.034,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,28.50,3.69,75.2,9.02,1.66,2164,4.17,6.3,7.84,0
424.134,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,33.00,3.70,75.2,9.89,1.72,2170,4.12,7.1,8.63,0
424.229,0.00,-0.78,1.50,20.33,0.00,0.27,1.000,0.00,0.00,35.00,3.68,75.2,10.17,1.72,2159,4.29,7.1,9.02,0
424.328,0.00,-0.78,1.25,20.33,0.01,0.28,1.000,0.00,0.00,35.50,4.09,75.2,10.12,1.72,2131,4.29,7.1,9.02,0
424.434,0.00,-0.78,1.00,20.33,0.03,0.28,1.000,0.00,0.00,35.50,4.17,75.2,10.65,1.80,2174,4.23,8.6,9.41,0
424.533,0.00,-0.78,0.62,19.52,0.05,0.30,1.000,0.00,0.00,37.50,4.74,75.2,13.31,1.90,2220,4.13,9.8,12.55,0
424.635,0.00,-0.78,0.38,17.11,0.07,0.35,1.000,0.00,0.00,40.50,5.73,75.2,16.86,2.06,2237,3.74,12.2,14.51,0
424.739,0.00,-0.78,0.00,15.04,0.09,0.42,1.000,0.00,0.00,41.50,7.02,75.2,21.31,2.16,2192,3.00,13.7,16.08,0
424.835,2.34,-0.78,0.00,14.59,0.10,0.52,1.000,0.00,0.00,18.50,7.19,75.2,21.41,2.16,2248,2.67,13.7,16.08,0
424.934,0.78,-0.78,-0.25,14.01,0.36,0.56,1.000,0.00,0.00,44.00,7.22,75.2,21.37,2.16,2255,1.70,13.7,16.08,0
425.034,1.56,-0.78,-0.12,14.13,0.86,0.56,1.000,0.00,0.00,44.00,7.22,75.2,21.39,2.16,2256,1.60,13.7,16.08,0
425.134,-0.78,-0.78,-0.12,14.13,0.85,0.56,1.000,0.00,0.00,44.50,7.33,75.2,21.43,2.16,2291,1.48,13.7,16.08,0
425.228,-1.56,-0.78,-0.12,14.13,0.85,0.56,1.000,0.00,0.00,44.50,7.43,75.2,21.62,2.16,2322,1.43,13.7,16.08,0
425.328,-1.56,-0.78,-0.12,14.24,0.84,0.56,1.000,0.00,0.00,45.00,7.54,75.2,21.83,2.16,2357,1.33,13.7,16.08,0
425.434,-2.34,-0.78,-0.12,14.36,0.84,0.56,1.000,0.00,0.00,45.50,7.57,75.2,21.77,2.16,2366,1.44,13.7,16.08,0
425.533,-2.34,-0.78,-0.12,14.47,0.83,0.56,1.000,0.00,0.00,46.00,7.70,75.2,22.15,2.16,2407,1.45,13.7,16.08,0
425.628,-3.12,-0.78,-0.12,14.36,0.83,0.56,1.000,0.00,0.00,46.00,7.19,75.2,22.11,2.18,2408,1.52,13.7,16.08,0
425.737,-1.56,-0.78,0.00,14.59,0.82,0.55,1.000,0.00,0.00,46.00,7.27,75.2,22.65,2.18,2434,1.43,13.7,16.08,0
425.834,-0.78,-0.78,0.00,14.70,0.74,0.56,1.000,0.00,0.00,46.00,7.35,75.2,22.52,2.18,2461,1.51,13.7,16.47,0
425.930,0.00,-0.78,0.00,14.81,0.56,0.55,1.000,0.00,0.00,46.00,7.38,75.2,22.90,2.20,2472,1.46,13.7,16.47,0
426.034,1.56,-0.78,0.00,14.93,0.37,0.56,1.000,0.00,0.00,46.00,7.47,75.2,22.77,2.18,2501,1.57,14.1,16.47,0
426.128,1.56,-0.78,0.00,14.81,0.26,0.55,1.000,0.00,0.00,46.00,7.46,75.2,22.78,2.20,2497,1.54,14.1,16.47,0
426.227,2.34,-0.78,0.00,14.70,0.28,0.55,1.000,0.00,0.00,46.00,7.55,75.2,23.11,2.20,2528,1.59,14.1,16.86,0
426.333,2.34,-0.78,0.00,14.59,0.49,0.55,1.000,0.00,0.00,46.00,7.67,75.2,23.06,2.20,2570,1.58,14.1,16.86,0
426.430,2.34,-0.78,0.00,14.47,0.76,0.54,1.000,0.00,0.00,46.00,7.70,75.2,23.08,2.18,2579,1.54,14.1,16.86,0
426.530,3.91,-0.78,0.00,14.70,0.74,0.54,1.000,0.00,0.00,46.00,7.74,75.2,23.32,2.20,2592,1.53,14.1,16.86,0
426.634,4.69,-0.78,0.00,14.70,0.64,0.54,1.000,0.00,0.00,46.00,7.28,75.2,21.19,2.08,2624,1.50,11.4,16.86,0
426.734,1.56,-0.78,-0.12,14.24,0.60,0.48,1.000,0.00,0.00,45.00,6.18,75.2,16.99,1.98,2635,0.87,10.6,14.51,0
426.842,3.12,-0.78,-0.12,14.36,0.85,0.42,1.000,0.00,0.00,44.50,5.61,75.2,15.28,1.90,2630,1.51,9.0,12.55,0
426.927,4.69,-0.78,0.00,14.81,0.78,0.36,1.000,0.00,0.00,42.00,5.15,75.2,13.43,1.84,2680,2.17,8.2,11.76,0
427.033,6.25,-0.78,0.00,14.93,0.26,0.32,1.000,0.00,0.00,39.50,4.49,75.2,11.53,1.78,2634,2.77,7.5,10.20,0
427.133,0.00,-0.78,0.00,14.81,0.12,0.28,1.000,0.00,0.00,38.50,1.70,75.2,11.25,1.76,2659,3.20,7.5,10.20,0
427.235,0.00,-0.78,0.00,14.70,0.09,0.26,1.000,0.00,0.00,37.50,1.71,75.2,11.18,1.76,2668,3.65,7.5,10.59,0
427.335,0.00,-0.78,0.25,16.31,0.08,0.25,1.000,0.00,0.00,37.50,1.74,75.2,11.16,1.78,2716,3.47,7.5,10.59,0
427.433,0.00,-0.78,0.38,17.23,0.04,0.25,1.000,0.00,0.00,37.50,1.73,75.2,11.18,1.78,2697,3.17,7.8,10.59,0
427.530,0.00,-0.78,0.50,17.80,0.03,0.25,1.000,0.00,0.00,37.50,1.71,75.2,11.23,1.78,2674,3.31,7.8,10.59,0
427.639,0.00,-0.78,0.50,17.69,0.03,0.25,1.000,0.00,0.00,37.50,1.75,75.2,11.27,1.80,2737,3.22,7.8,10.98,0
427.743,0.00,-0.78,0.50,17.80,0.03,0.25,1.000,0.00,0.00,37.50,1.73,75.2,11.37,1.78,2704,3.23,7.8,0.00,0
427.838,0.00,-0.78,0.62,19.06,0.03,0.25,1.000,0.00,0.00,35.00,1.72,75.2,11.47,1.78,2686,3.31,7.8,0.00,0
427.935,0.00,-0.78,0.88,20.33,0.03,0.25,1.000,0.00,0.00,32.50,1.74,75.2,11.47,1.78,2726,3.17,7.8,0.00,0
428.032,0.00,-0.78,1.00,20.33,0.02,0.25,1.000,0.00,0.00,30.00,1.74,75.2,11.27,1.78,2715,2.97,7.8,0.00,0
428.127,0.00,-0.78,1.12,20.33,0.01,0.25,1.000,0.00,0.00,27.00,1.73,75.2,11.32,1.78,2709,3.12,7.8,0.00,0
428.233,0.00,-0.78,1.50,20.33,0.01,0.25,1.000,0.00,0.00,24.50,1.74,75.2,11.47,1.78,2721,3.12,7.8,0.00,0
428.333,0.00,-0.78,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.74,75.2,11.37,1.78,2713,3.01,7.8,0.00,0
428.432,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.37,1.78,2709,3.09,7.8,0.00,0
428.534,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.74,75.2,11.37,1.78,2720,3.01,7.8,0.00,0
428.627,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.47,1.78,2702,2.92,7.8,0.00,0
428.731,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.74,75.2,11.27,1.78,2712,2.91,7.8,0.00,0
428.832,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.27,1.78,2700,2.95,7.8,0.00,0
428.930,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.37,1.78,2707,3.03,7.8,0.00,0
429.034,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,75.2,11.37,1.78,2692,3.09,7.8,0.00,0
429.131,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.27,1.78,2704,3.07,7.8,0.00,0
429.228,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,75.2,11.27,1.78,2692,3.03,7.8,0.00,0
429.333,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.74,75.2,11.27,1.78,2713,3.00,7.8,0.00,0
429.427,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.18,1.78,2700,3.10,7.8,0.00,0
429.530,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.27,1.78,2709,3.06,7.8,0.00,0
429.632,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,75.2,11.27,1.78,2687,3.13,7.8,0.00,0
429.735,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.27,1.78,2707,3.02,7.8,0.00,0
429.827,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,75.2,11.32,1.78,2688,3.04,7.8,0.00,0
429.927,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.23,1.78,2708,3.03,7.8,0.00,0
430.027,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,75.2,11.27,1.78,2691,3.11,7.8,0.00,0
430.127,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.37,1.78,2701,3.11,7.8,0.00,0
430.226,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,75.2,11.42,1.78,2682,3.06,7.8,0.00,0
430.327,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.37,1.78,2703,3.05,7.8,0.00,0
430.427,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,75.2,11.37,1.78,2681,3.03,7.8,0.00,0
430.527,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,75.2,11.37,1.78,2708,3.16,7.8,0.00,0
430.627,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,75.2,11.32,1.78,2684,3.10,7.8,0.00,0
