Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Boost (kPa),Calculated Load (g/rev),Comm Fuel Final (AFR),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (C),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (kPa),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-25494][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
308.811,-3.12,14.84,0.00,14.70,0.34,-53.92,0.43,16.61,0.00,0.53,46.50,8.03,25,20.97,2.12,2896,9.38,13.3,0.00,0
308.908,-3.12,14.84,0.00,14.59,0.24,-53.92,0.43,16.62,0.00,0.53,46.50,8.04,25,21.06,2.12,2898,9.38,13.3,0.00,0
309.011,-2.34,14.84,0.00,14.59,0.23,-54.05,0.43,16.61,0.00,0.53,46.50,8.09,25,20.72,2.08,2918,9.31,11.4,0.00,0
309.111,-5.47,14.84,-0.12,14.24,0.24,-59.71,0.41,16.82,0.00,0.53,46.00,6.21,25,16.52,1.98,2912,5.45,10.2,0.00,0
309.210,-10.16,14.84,-0.38,13.55,0.82,-63.50,0.36,18.39,0.00,0.53,44.00,6.17,25,15.52,1.94,2892,7.10,9.8,0.00,0
309.317,-10.16,14.84,-0.25,14.01,0.89,-65.78,0.33,17.08,0.00,0.53,42.50,5.53,25,14.37,1.88,2880,9.51,8.2,0.00,0
309.403,-14.06,14.84,-0.25,13.90,0.85,-69.84,0.30,17.27,0.00,0.53,41.00,4.95,25,12.42,1.80,2900,10.00,7.5,0.00,0
309.516,-17.19,14.84,-0.25,13.67,0.85,-72.05,0.26,17.33,0.00,0.53,39.50,4.31,25,11.44,1.78,2887,13.24,7.5,0.00,0
309.603,0.00,14.84,-0.25,13.78,0.88,-72.88,0.25,16.82,0.00,0.53,39.00,1.82,25,11.29,1.78,2844,14.69,7.5,0.00,0
309.694,0.00,14.84,-0.12,14.36,0.89,-73.02,0.24,16.10,0.00,0.53,39.00,1.85,25,11.41,1.78,2896,16.13,7.8,0.00,0
309.796,0.00,14.84,0.00,14.81,0.86,-72.12,0.24,15.57,0.00,0.53,39.00,1.84,25,11.87,1.80,2880,16.00,8.2,0.00,0
309.890,0.00,14.84,0.12,15.04,0.12,-71.84,0.24,15.28,0.00,0.53,39.00,1.84,25,11.88,1.82,2870,16.48,8.2,0.00,0
309.989,0.00,14.84,0.00,14.59,0.04,-71.50,0.25,14.92,0.00,0.53,39.00,1.82,25,11.88,1.80,2845,15.79,8.2,0.00,0
310.083,0.00,14.84,0.00,14.59,0.04,-71.50,0.25,14.77,0.00,0.53,39.00,1.84,25,11.77,1.80,2878,16.06,8.2,0.00,0
310.183,0.00,14.84,-0.12,14.59,0.04,-71.71,0.25,14.71,0.00,0.53,37.00,1.82,25,11.88,1.82,2843,16.00,8.2,0.00,0
310.285,0.00,14.84,0.00,14.70,0.04,-71.71,0.25,14.67,0.00,0.53,35.50,5.45,25,11.88,1.80,2838,16.62,7.8,0.00,0
310.385,0.00,14.84,0.12,15.62,0.05,-71.43,0.25,14.66,0.00,0.53,39.00,5.55,25,12.56,1.86,2888,16.69,9.8,0.00,0
310.476,0.00,14.84,-0.12,14.24,0.04,-66.33,0.27,14.64,0.00,0.53,41.00,6.75,25,15.87,2.02,2877,16.48,12.9,0.00,0
310.576,0.00,14.84,-0.50,13.32,0.89,-59.78,0.33,12.80,0.00,0.53,44.00,7.85,25,18.64,2.08,2829,15.38,12.9,0.00,0
310.682,0.00,14.84,-0.38,13.32,0.90,-57.36,0.38,14.53,0.00,0.53,46.00,7.92,25,18.94,2.10,2855,12.13,13.7,0.00,0
310.780,0.00,14.84,-0.38,13.55,0.91,-54.95,0.40,14.52,0.00,0.53,46.50,8.48,25,20.38,2.14,2838,13.65,14.1,0.00,0
310.879,0.00,14.84,-0.25,13.67,0.89,-53.09,0.42,14.51,0.00,0.53,46.50,8.47,25,20.97,2.14,2836,13.86,14.1,0.00,0
310.965,0.00,14.84,-0.38,13.55,0.88,-52.33,0.44,14.51,0.00,0.53,46.50,8.52,25,20.97,2.14,2854,12.20,14.1,0.00,0
311.065,0.00,14.84,-0.50,13.32,0.90,-52.26,0.44,14.52,0.00,0.53,46.50,8.46,25,21.14,2.14,2834,11.79,14.1,0.00,0
311.165,0.00,14.84,-0.50,13.09,0.90,-52.33,0.44,14.54,0.00,0.53,46.50,8.47,25,20.97,2.14,2838,11.72,14.1,0.00,0
311.259,-3.12,14.84,-0.50,13.09,0.91,-52.19,0.44,14.56,0.00,0.53,46.50,8.53,25,20.97,2.14,2856,11.65,14.1,0.00,0
311.358,-8.59,14.84,-0.50,13.09,0.91,-52.19,0.44,14.57,0.00,0.53,46.50,7.86,25,21.01,2.14,2834,11.58,13.7,0.00,0
311.458,-11.72,14.84,-0.38,13.55,0.90,-52.33,0.44,14.58,0.00,0.53,46.50,7.93,25,21.12,2.14,2858,11.86,14.1,0.00,0
311.556,-12.50,14.84,-0.25,14.01,0.87,-52.19,0.44,14.59,0.00,0.53,46.50,7.92,25,20.99,2.14,2857,11.58,14.1,0.00,0
311.656,-13.28,14.84,-0.12,14.24,0.85,-52.19,0.44,14.60,0.00,0.53,46.50,7.86,25,21.26,2.16,2833,11.51,14.1,0.00,0
311.752,-14.06,14.84,-0.12,14.36,0.83,-52.26,0.45,14.60,0.00,0.53,46.50,7.92,25,21.31,2.16,2857,11.45,14.1,0.00,0
311.848,-14.06,14.84,0.00,14.47,0.80,-51.78,0.45,14.60,0.00,0.53,46.50,7.92,25,21.33,2.14,2855,11.58,14.1,0.00,0
311.948,-14.06,14.84,0.00,14.59,0.72,-51.92,0.45,14.61,0.00,0.53,46.50,7.87,25,21.28,2.14,2837,11.38,14.1,0.00,0
312.048,-14.06,14.84,0.00,14.59,0.58,-51.85,0.45,14.64,0.00,0.53,46.50,7.92,25,21.58,2.16,2856,11.10,14.1,0.00,0
312.148,-12.50,14.84,0.00,14.70,0.38,-51.78,0.45,14.94,0.00,0.53,46.50,7.85,25,21.43,2.16,2831,10.82,14.1,0.00,0
312.243,-11.72,14.84,0.00,14.81,0.26,-51.57,0.45,15.20,0.00,0.53,46.50,7.86,25,21.56,2.16,2835,10.82,14.1,0.00,0
312.339,-9.38,14.84,0.00,14.93,0.15,-51.78,0.45,15.37,0.00,0.53,46.50,7.92,25,21.41,2.14,2856,11.10,14.1,0.00,0
312.443,-9.38,14.84,0.00,14.81,0.09,-51.71,0.45,15.51,0.00,0.53,46.50,7.86,25,21.52,2.14,2836,10.96,14.1,0.00,0
312.533,-7.03,14.84,0.00,14.93,0.07,-51.43,0.45,15.61,0.00,0.53,46.50,7.87,25,21.53,2.16,2837,10.82,14.1,0.00,0
312.637,-6.25,14.84,0.00,14.93,0.07,-51.50,0.46,15.69,0.00,0.53,46.50,7.92,25,21.72,2.14,2858,10.69,13.7,0.00,0
312.736,-6.25,14.84,0.00,14.70,0.07,-52.61,0.45,15.78,0.00,0.53,46.50,7.86,25,20.87,2.12,2834,9.93,13.3,0.00,0
312.827,-7.81,14.84,-0.12,14.47,0.10,-53.78,0.44,15.92,0.00,0.53,46.50,7.25,25,20.20,2.10,2832,7.17,12.9,0.00,0
312.931,-7.03,14.84,-0.12,14.47,0.21,-54.26,0.43,16.00,0.00,0.53,46.50,7.32,25,20.21,2.10,2860,7.93,13.3,0.00,0
313.030,-6.25,14.84,0.00,14.59,0.51,-54.19,0.43,16.04,0.00,0.53,46.50,7.26,25,20.66,2.12,2836,9.58,13.3,0.00,0
313.138,-4.69,14.84,0.00,14.81,0.30,-53.71,0.43,16.11,0.00,0.53,46.50,7.91,25,20.67,2.12,2854,9.03,13.3,0.00,0
313.231,-4.69,14.84,0.00,14.70,0.15,-53.92,0.43,16.20,0.00,0.53,46.50,7.32,25,20.52,2.12,2860,8.89,13.3,0.00,0
313.331,-4.69,14.84,0.00,14.59,0.10,-53.85,0.43,16.28,0.00,0.53,46.50,7.85,25,20.71,2.12,2832,9.03,13.3,0.00,0
313.430,-3.91,14.84,0.00,14.70,0.10,-54.54,0.43,16.39,0.00,0.53,46.50,7.30,25,19.82,2.08,2852,8.89,11.8,0.00,0
313.519,-5.47,14.84,-0.12,14.36,0.10,-58.12,0.42,16.61,0.00,0.53,46.50,6.69,25,17.74,2.04,2852,5.31,11.4,0.00,0
313.614,-9.38,14.84,-0.25,13.78,0.18,-59.78,0.39,16.71,0.00,0.53,45.50,6.64,25,17.59,2.04,2830,8.07,11.4,0.00,0
313.711,-8.59,14.84,-0.12,14.24,0.86,-60.12,0.38,16.72,0.00,0.53,45.00,6.08,25,17.48,2.02,2851,9.72,11.4,0.00,0
313.814,-7.81,14.84,0.00,14.59,0.80,-60.54,0.37,16.82,0.00,0.53,45.00,6.03,25,17.42,2.02,2826,10.14,11.4,0.00,0
313.914,-6.25,14.84,0.00,14.81,0.40,-60.54,0.37,16.88,0.00,0.53,45.00,6.63,25,17.57,2.02,2825,10.07,11.4,0.00,0
314.016,-4.69,14.84,0.00,14.81,0.12,-60.33,0.37,16.97,0.00,0.53,45.00,6.67,25,17.58,2.02,2844,9.93,11.4,0.00,0
314.102,-3.12,14.84,0.00,14.93,0.07,-60.33,0.37,17.05,0.00,0.53,45.00,6.61,25,17.60,2.02,2816,9.86,11.4,0.00,0
314.207,-2.34,14.84,0.00,14.81,0.07,-60.47,0.37,17.18,0.00,0.53,45.00,6.68,25,17.74,2.02,2847,10.00,11.4,0.00,0
314.307,-1.56,14.84,0.00,14.81,0.07,-58.12,0.38,17.25,0.00,0.53,46.00,7.28,25,19.92,2.12,2845,10.41,14.5,0.00,0
314.395,1.56,14.84,0.12,15.04,0.07,-52.47,0.43,15.32,0.00,0.53,46.50,8.43,25,22.69,2.18,2821,17.51,14.9,0.00,0
314.496,3.91,14.84,0.12,15.16,0.06,-50.19,0.46,16.94,0.00,0.53,46.50,8.48,25,22.81,2.18,2841,14.62,14.9,0.00,0
314.592,6.25,14.84,0.12,15.04,0.06,-49.16,0.48,16.96,0.00,0.53,46.50,8.43,25,22.98,2.18,2823,13.38,14.9,0.00,0
314.691,5.47,14.84,0.00,14.81,0.07,-48.81,0.48,16.99,0.00,0.53,46.50,8.43,25,22.89,2.18,2822,12.82,14.5,0.00,0
314.796,4.69,14.84,0.00,14.47,0.10,-49.09,0.48,16.99,0.00,0.53,46.50,8.50,25,22.81,2.18,2846,12.34,14.5,0.00,0
314.892,4.69,14.84,-0.12,14.47,0.18,-49.02,0.49,16.98,0.00,0.53,46.50,8.44,25,22.98,2.18,2824,11.45,14.5,0.00,0
314.989,4.69,14.84,-0.12,14.47,0.63,-49.02,0.49,17.01,0.00,0.53,46.50,8.49,25,22.89,2.18,2842,11.72,14.5,0.00,0
315.082,3.91,14.84,-0.12,14.36,0.81,-48.95,0.49,17.02,0.00,0.53,46.50,8.50,25,22.98,2.18,2844,11.72,14.5,0.00,0
315.187,3.91,14.84,0.00,14.47,0.82,-48.68,0.49,17.01,0.00,0.53,46.50,8.45,25,23.25,2.18,2829,11.31,14.5,0.00,0
315.284,3.91,14.84,0.00,14.47,0.80,-48.61,0.49,17.00,0.00,0.53,46.50,8.50,25,22.98,2.18,2846,11.24,14.5,0.00,0
315.378,3.12,14.84,0.00,14.47,0.82,-48.68,0.49,17.08,0.00,0.53,46.50,8.50,25,22.98,2.20,2845,11.58,14.9,0.00,0
315.477,3.91,14.84,0.00,14.59,0.79,-48.61,0.49,17.05,0.00,0.53,46.50,8.45,25,23.15,2.18,2830,11.17,14.5,0.00,0
315.577,3.91,14.84,0.00,14.59,0.78,-48.26,0.49,17.06,0.00,0.53,46.50,8.51,25,23.15,2.20,2850,11.17,14.5,0.00,0
315.681,3.12,14.84,0.00,14.59,0.80,-48.47,0.49,17.06,0.00,0.53,46.50,8.44,25,22.98,2.18,2825,11.31,14.5,0.00,0
315.770,3.12,14.84,0.00,14.47,0.76,-48.81,0.49,17.07,0.00,0.53,46.50,8.45,25,22.81,2.18,2829,10.55,14.5,0.00,0
315.868,3.12,14.84,0.00,14.47,0.78,-49.23,0.48,17.10,0.00,0.53,46.50,8.51,25,22.47,2.16,2848,10.62,14.1,0.00,0
315.963,3.12,14.84,0.00,14.47,0.82,-50.12,0.48,17.15,0.00,0.53,46.50,7.85,25,21.97,2.16,2830,9.51,13.7,0.00,0
316.069,1.56,14.84,-0.12,14.36,0.81,-50.95,0.47,17.21,0.00,0.53,46.50,7.91,25,21.80,2.16,2851,8.69,13.7,0.00,0
316.160,2.34,14.84,-0.12,14.47,0.81,-52.54,0.46,17.25,0.00,0.53,46.50,7.90,25,20.53,2.10,2848,7.72,12.2,0.00,0
316.271,-1.56,14.84,-0.25,14.01,0.82,-56.26,0.43,17.61,0.00,0.53,46.50,7.24,25,18.25,2.04,2828,3.52,11.4,0.00,0
316.360,-4.69,14.84,-0.25,13.78,0.88,-58.40,0.40,17.77,0.00,0.53,46.00,6.69,25,17.81,2.02,2849,6.96,11.4,0.00,0
316.452,-3.91,14.84,-0.12,14.24,0.87,-59.36,0.38,17.80,0.00,0.53,45.50,6.07,25,17.82,2.02,2844,8.07,11.4,0.00,0
316.550,-2.34,14.84,0.00,14.70,0.78,-59.92,0.38,17.86,0.00,0.53,45.50,6.03,25,17.72,2.02,2826,9.17,11.4,0.00,0
316.661,0.00,14.84,0.00,14.93,0.39,-60.05,0.38,17.91,0.00,0.53,45.50,6.69,25,17.82,2.02,2850,9.31,11.4,0.00,0
316.750,0.78,14.84,0.00,14.93,0.13,-61.36,0.37,18.10,0.00,0.53,45.00,6.02,25,16.47,1.96,2822,9.10,10.2,0.00,0
316.848,-0.78,14.84,-0.12,14.47,0.07,-63.64,0.36,18.55,0.00,0.53,44.00,6.01,25,15.65,1.94,2819,10.27,10.2,0.00,0
316.944,-1.56,14.84,-0.12,14.24,0.10,-64.81,0.34,18.66,0.00,0.53,43.00,5.46,25,15.39,1.94,2842,11.65,9.8,0.00,0
317.048,-1.56,14.84,-0.12,14.36,0.21,-65.16,0.33,18.44,0.00,0.53,43.00,5.39,25,15.27,1.94,2806,12.48,9.8,0.00,0
317.144,0.00,14.84,0.00,14.70,0.37,-65.64,0.33,18.32,0.00,0.53,42.50,5.45,25,14.97,1.92,2838,12.82,9.4,0.00,0
317.252,0.00,14.84,0.00,14.59,0.18,-66.19,0.32,18.25,0.00,0.53,42.50,5.44,25,15.06,1.92,2832,13.51,9.8,0.00,0
317.340,-0.78,14.84,-0.12,14.47,0.11,-66.26,0.32,18.12,0.00,0.53,42.50,5.39,25,15.06,1.92,2806,13.58,9.8,0.00,0
317.440,0.00,14.84,0.00,14.47,0.11,-66.05,0.32,18.06,0.00,0.53,42.50,5.43,25,15.07,1.92,2828,13.58,9.8,0.00,0
317.535,0.78,14.84,0.00,14.59,0.12,-66.19,0.32,18.08,0.00,0.53,42.50,5.37,25,14.95,1.92,2798,13.58,9.8,0.00,0
317.629,0.00,14.84,-0.12,14.47,0.10,-66.19,0.32,18.01,0.00,0.53,42.50,5.41,25,15.01,1.92,2818,13.51,9.8,0.00,0
317.731,0.00,14.84,-0.12,14.47,0.10,-65.98,0.32,18.03,0.00,0.53,42.50,5.37,25,15.07,1.92,2798,13.79,9.8,0.00,0
317.824,0.00,14.84,-0.12,14.47,0.12,-66.47,0.32,18.04,0.00,0.53,42.00,5.35,25,14.83,1.92,2788,14.07,9.4,0.00,0
317.929,-0.78,14.84,-0.12,14.36,0.12,-66.67,0.32,18.07,0.00,0.53,42.00,5.41,25,14.69,1.92,2817,14.07,9.4,0.00,0
318.028,-1.56,14.84,-0.12,14.36,0.12,-66.74,0.32,17.98,0.00,0.53,42.00,5.35,25,14.87,1.92,2784,14.34,9.8,0.00,0
318.125,-0.78,14.84,0.00,14.47,0.15,-65.64,0.32,17.86,0.00,0.53,42.50,5.98,25,15.61,1.94,2802,14.75,10.2,0.00,0
318.222,0.78,14.84,0.00,14.70,0.18,-65.50,0.33,17.82,0.00,0.53,43.00,5.94,25,15.26,1.94,2786,14.00,9.8,0.00,0
318.321,0.00,14.84,0.00,14.47,0.12,-66.05,0.33,18.06,0.00,0.53,42.50,5.38,25,15.07,1.92,2804,13.58,9.8,0.00,0
318.414,-0.78,14.84,-0.12,14.36,0.09,-65.78,0.32,18.08,0.00,0.53,42.50,5.33,25,15.07,1.92,2776,14.13,9.8,0.00,0
318.527,0.00,14.84,0.00,14.47,0.12,-65.98,0.33,18.03,0.00,0.53,42.50,5.36,25,15.19,1.92,2790,14.34,9.8,0.00,0
318.623,0.00,14.84,0.00,14.47,0.15,-66.60,0.33,18.06,0.00,0.53,42.50,5.39,25,14.83,1.92,2806,14.55,9.4,0.00,0
318.718,-1.56,14.84,-0.12,14.36,0.13,-66.81,0.32,18.06,0.00,0.53,42.00,5.30,25,14.69,1.90,2763,15.51,9.4,0.00,0
318.806,-1.56,14.84,-0.12,14.36,0.13,-67.02,0.32,18.02,0.00,0.53,42.00,5.36,25,14.69,1.90,2794,15.44,9.4,0.00,0
318.908,-1.56,14.84,-0.12,14.47,0.23,-66.81,0.32,17.91,0.00,0.53,42.00,5.30,25,14.80,1.92,2762,15.86,9.8,0.00,0
319.008,-0.78,14.84,0.00,14.59,0.33,-66.26,0.32,17.80,0.00,0.53,42.50,5.37,25,15.06,1.92,2795,16.06,9.8,0.00,0
319.104,-0.78,14.84,0.00,14.59,0.27,-65.98,0.33,17.86,0.00,0.53,42.50,5.29,25,15.07,1.92,2758,15.24,9.8,0.00,0
319.206,0.00,14.84,0.00,14.59,0.18,-66.40,0.33,17.98,0.00,0.53,42.50,5.34,25,14.89,1.92,2779,14.82,9.4,0.00,0
319.297,-0.78,14.84,-0.12,14.47,0.14,-66.47,0.32,18.02,0.00,0.53,42.50,5.28,25,14.71,1.92,2748,15.44,9.8,0.00,0
319.392,-0.78,14.84,-0.12,14.36,0.14,-66.40,0.32,17.97,0.00,0.53,42.00,5.33,25,15.11,1.94,2775,15.86,10.2,0.00,0
319.493,0.00,14.84,0.00,14.59,0.17,-65.78,0.33,17.88,0.00,0.53,42.50,5.27,25,15.30,1.94,2746,15.10,9.8,0.00,0
319.598,0.78,14.84,0.00,14.70,0.17,-65.91,0.33,17.96,0.00,0.53,42.50,5.91,25,15.19,1.94,2771,14.75,9.8,0.00,0
319.693,0.00,14.84,0.00,14.47,0.10,-65.91,0.33,18.04,0.00,0.53,42.50,5.86,25,15.53,1.96,2745,14.96,12.2,0.00,0
319.786,-0.78,14.84,-0.12,14.24,0.10,-60.47,0.35,16.05,0.00,0.53,45.00,7.10,25,19.11,2.08,2772,16.00,12.9,0.00,0
319.894,2.34,14.84,0.00,14.70,0.13,-57.43,0.40,17.38,0.00,0.53,46.50,7.00,25,19.56,2.08,2736,12.69,12.9,0.00,0
319.988,3.91,14.84,0.00,14.93,0.09,-56.26,0.42,17.56,0.00,0.53,46.00,7.08,25,19.55,2.08,2764,10.62,12.9,0.00,0
320.085,5.47,14.84,0.00,14.93,0.06,-55.85,0.43,17.59,0.00,0.53,46.50,7.03,25,19.71,2.08,2747,10.34,12.9,0.00,0
320.179,4.69,14.84,0.00,14.59,0.07,-55.78,0.43,17.62,0.00,0.53,46.50,7.07,25,19.78,2.10,2762,9.65,12.9,0.00,0
320.280,4.69,14.84,0.00,14.47,0.10,-55.78,0.43,17.62,0.00,0.53,46.50,7.01,25,19.71,2.10,2740,9.51,12.9,0.00,0
320.374,5.47,14.84,-0.12,14.47,0.13,-55.50,0.43,17.65,0.00,0.53,46.00,7.08,25,19.78,2.10,2767,9.45,12.9,0.00,0
320.477,4.69,14.84,-0.12,14.47,0.20,-55.50,0.43,17.64,0.00,0.53,46.50,7.02,25,19.77,2.08,2743,9.58,12.9,0.00,0
320.571,4.69,14.84,-0.12,14.47,0.45,-55.43,0.43,17.64,0.00,0.53,46.50,7.07,25,20.01,2.10,2764,9.10,12.9,0.00,0
320.666,4.69,14.84,-0.12,14.36,0.60,-55.43,0.43,17.66,0.00,0.53,46.50,7.01,25,19.78,2.08,2738,9.31,12.9,0.00,0
320.772,4.69,14.84,-0.12,14.47,0.78,-55.23,0.43,17.67,0.00,0.53,46.00,7.08,25,19.55,2.08,2764,9.45,12.9,0.00,0
320.862,4.69,14.84,0.00,14.59,0.81,-55.23,0.43,17.72,0.00,0.53,46.50,7.02,25,19.86,2.10,2743,9.10,12.9,0.00,0
320.960,4.69,14.84,0.00,14.47,0.75,-55.43,0.43,17.71,0.00,0.53,46.50,7.08,25,19.93,2.10,2765,9.17,12.9,0.00,0
321.069,3.91,14.84,0.00,14.47,0.70,-55.43,0.43,17.71,0.00,0.53,46.50,7.02,25,20.01,2.10,2742,9.45,12.9,0.00,0
321.168,3.91,14.84,0.00,14.47,0.74,-55.30,0.43,17.74,0.00,0.53,46.00,7.06,25,19.93,2.10,2758,9.31,12.9,0.00,0
321.254,3.91,14.84,-0.12,14.47,0.77,-55.23,0.43,17.71,0.00,0.53,46.50,7.02,25,19.86,2.10,2741,9.24,12.9,0.00,0
321.359,4.69,14.84,0.00,14.59,0.78,-55.23,0.43,17.67,0.00,0.53,46.50,7.07,25,19.93,2.10,2762,8.20,12.9,0.00,0
321.454,3.91,14.84,0.00,14.59,0.72,-55.23,0.43,17.73,0.00,0.53,46.50,7.03,25,20.01,2.08,2748,9.17,12.9,0.00,0
321.552,4.69,14.84,0.00,14.59,0.68,-55.02,0.43,17.70,0.00,0.53,46.50,7.07,25,20.16,2.10,2761,8.89,12.9,0.00,0
321.649,4.69,14.84,0.00,14.59,0.68,-54.95,0.44,17.69,0.00,0.53,46.50,7.01,25,20.01,2.10,2737,8.96,12.9,0.00,0
321.746,3.91,14.84,0.00,14.47,0.73,-55.02,0.44,17.71,0.00,0.53,46.50,7.09,25,20.00,2.10,2768,8.83,12.9,0.00,0
321.846,3.91,14.84,0.00,14.47,0.80,-55.02,0.44,17.67,0.00,0.53,46.50,7.03,25,20.01,2.10,2748,8.83,12.9,0.00,0
321.945,3.91,14.84,0.00,14.47,0.74,-55.02,0.44,17.69,0.00,0.53,46.00,7.06,25,20.01,2.10,2758,8.69,12.9,0.00,0
322.038,3.91,14.84,0.00,14.59,0.70,-54.95,0.44,17.68,0.00,0.53,46.50,7.01,25,19.85,2.10,2739,8.76,12.9,0.00,0
322.139,3.91,14.84,0.00,14.59,0.69,-55.02,0.44,17.71,0.00,0.53,46.50,7.08,25,20.24,2.10,2764,9.10,12.9,0.00,0
322.237,3.91,14.84,0.00,14.47,0.58,-54.88,0.44,17.68,0.00,0.53,46.50,7.02,25,20.01,2.10,2742,9.10,12.9,0.00,0
322.337,3.91,14.84,0.00,14.47,0.72,-54.68,0.44,17.68,0.00,0.53,46.50,7.07,25,20.15,2.10,2762,8.83,12.9,0.00,0
322.435,4.69,14.84,0.00,14.59,0.70,-54.81,0.44,17.62,0.00,0.53,46.50,7.01,25,20.00,2.10,2737,8.89,12.9,0.00,0
322.527,3.12,14.84,-0.12,14.47,0.66,-55.02,0.44,17.67,0.00,0.53,46.50,7.07,25,20.01,2.10,2762,8.62,12.9,0.00,0
322.631,3.12,14.84,0.00,14.47,0.75,-54.95,0.44,17.68,0.00,0.53,46.50,7.01,25,19.85,2.10,2738,8.62,12.9,0.00,0
322.729,3.91,14.84,0.00,14.59,0.73,-54.81,0.44,17.69,0.00,0.53,46.00,7.06,25,20.08,2.10,2756,8.83,12.9,0.00,0
322.829,4.69,14.84,0.00,14.59,0.69,-54.54,0.44,17.68,0.00,0.53,46.50,7.00,25,20.08,2.10,2734,8.83,12.9,0.00,0
322.929,3.91,14.84,0.00,14.59,0.61,-54.81,0.44,17.70,0.00,0.53,46.50,7.07,25,19.93,2.10,2761,8.41,12.9,0.00,0
323.028,3.91,14.84,0.00,14.47,0.64,-54.95,0.44,17.68,0.00,0.53,46.50,7.01,25,19.85,2.08,2737,8.69,11.8,0.00,0
323.122,2.34,14.84,-0.12,14.24,0.70,-59.02,0.42,17.84,0.00,0.53,46.50,5.89,25,16.55,1.96,2759,6.96,9.8,0.00,0
323.223,-3.91,14.84,-0.38,13.55,0.83,-63.29,0.37,19.99,0.00,0.53,44.00,5.83,25,15.13,1.92,2732,10.07,9.4,0.00,0
323.311,-3.91,14.84,-0.25,13.78,0.89,-65.02,0.34,18.39,0.00,0.53,43.00,5.27,25,14.97,1.92,2746,14.13,9.4,0.00,0
323.418,-4.69,14.84,-0.12,14.24,0.86,-65.84,0.33,18.33,0.00,0.53,42.50,5.23,25,14.96,1.92,2726,14.34,9.4,0.00,0
323.513,-3.12,14.84,0.00,14.47,0.82,-65.98,0.33,18.22,0.00,0.53,42.50,5.28,25,14.95,1.92,2748,15.10,9.4,0.00,0
323.610,-2.34,14.84,0.00,14.70,0.60,-66.05,0.33,18.12,0.00,0.53,42.00,5.27,25,15.01,1.92,2744,15.10,9.4,0.00,0
323.710,-1.56,14.84,0.00,14.70,0.23,-66.26,0.33,18.06,0.00,0.53,42.50,5.22,25,14.89,1.92,2718,15.72,9.4,0.00,0
323.801,-1.56,14.84,0.00,14.59,0.13,-66.33,0.33,18.04,0.00,0.53,42.00,5.27,25,14.83,1.92,2747,16.13,9.4,0.00,0
323.901,-2.34,14.84,-0.12,14.47,0.09,-66.19,0.33,18.00,0.00,0.53,42.50,5.21,25,14.83,1.92,2713,16.06,9.8,0.00,0
324.000,-1.56,14.84,-0.12,14.47,0.10,-66.19,0.33,18.02,0.00,0.53,42.00,5.25,25,14.77,1.92,2735,16.06,9.8,0.00,0
324.099,-0.78,14.84,0.00,14.59,0.11,-66.26,0.33,17.96,0.00,0.53,42.50,5.20,25,14.94,1.92,2706,16.41,9.4,0.00,0
324.207,-0.78,14.84,0.00,14.59,0.10,-66.40,0.33,18.00,0.00,0.53,42.00,5.24,25,14.83,1.92,2730,15.93,9.4,0.00,0
324.296,-1.56,14.84,-0.12,14.47,0.09,-66.33,0.33,18.00,0.00,0.53,42.00,5.18,25,14.83,1.90,2697,15.86,9.8,0.00,0
324.393,-0.78,14.84,0.00,14.47,0.10,-66.40,0.33,18.06,0.00,0.53,42.00,5.24,25,14.77,1.92,2727,16.20,9.8,0.00,0
324.494,-0.78,14.84,0.00,14.59,0.10,-66.26,0.33,17.98,0.00,0.53,42.00,5.22,25,14.76,1.92,2719,16.75,9.8,0.00,0
324.595,0.00,14.84,0.00,14.59,0.10,-66.40,0.33,17.95,0.00,0.53,42.00,5.18,25,14.83,1.92,2699,16.62,9.8,0.00,0
324.687,-0.78,14.84,0.00,14.47,0.09,-66.47,0.33,18.00,0.00,0.53,42.00,5.79,25,14.77,1.92,2713,16.82,9.4,0.00,0
324.789,-1.56,14.84,-0.12,14.36,0.10,-66.60,0.33,18.00,0.00,0.53,42.00,5.16,25,14.82,1.92,2687,16.34,9.4,0.00,0
324.893,-1.56,14.84,-0.12,14.36,0.12,-66.47,0.33,17.95,0.00,0.53,42.00,5.20,25,14.88,1.92,2709,16.41,9.4,0.00,0
324.987,-0.78,14.84,0.00,14.47,0.14,-66.47,0.33,17.98,0.00,0.53,42.00,5.16,25,14.82,1.92,2686,16.41,9.4,0.00,0
325.075,-0.78,14.84,0.00,14.47,0.15,-66.47,0.33,17.95,0.00,0.53,42.00,5.15,25,14.82,1.90,2684,17.17,9.4,0.00,0
325.173,-1.56,14.84,-0.12,14.47,0.14,-66.67,0.33,17.96,0.00,0.53,42.00,5.20,25,14.65,1.92,2706,17.31,9.4,0.00,0
325.280,-0.78,14.84,0.00,14.47,0.13,-66.47,0.33,17.96,0.00,0.53,42.00,5.13,25,14.59,1.92,2674,16.96,9.4,0.00,0
