Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Boost (kPa),Calculated Load (g/rev),Comm Fuel Final (AFR),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (C),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (kPa),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-25494][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
111.876,6.25,14.84,0.00,14.70,0.32,-49.30,0.45,17.83,0.00,0.79,47.00,8.02,20,22.95,2.20,2890,10.76,15.3,0.00,0
111.976,7.81,14.84,0.00,14.81,0.22,-46.13,0.47,17.44,0.00,0.79,47.00,8.57,20,24.08,2.22,2869,15.17,15.3,0.00,0
112.077,7.03,14.84,0.00,14.70,0.13,-44.95,0.49,17.21,0.00,0.79,47.00,9.19,20,24.15,2.22,2870,14.13,15.3,0.00,0
112.176,5.47,14.84,-0.12,14.24,0.18,-44.47,0.50,17.14,0.00,0.79,47.00,9.26,20,24.24,2.22,2893,13.44,15.3,0.00,0
112.275,2.34,14.84,-0.25,14.01,0.83,-44.47,0.50,17.12,0.00,0.79,47.00,9.19,20,24.24,2.22,2872,12.20,15.3,0.00,0
112.367,2.34,14.84,-0.12,14.13,0.83,-44.20,0.50,17.13,0.00,0.79,47.00,8.58,20,24.25,2.22,2874,12.34,15.3,0.00,0
112.466,0.78,14.84,-0.12,14.24,0.83,-44.47,0.50,17.13,0.00,0.79,47.00,8.66,20,24.15,2.22,2900,12.13,15.3,0.00,0
112.565,0.78,14.84,-0.12,14.36,0.81,-44.47,0.50,17.11,0.00,0.79,47.00,8.65,20,24.05,2.22,2898,12.20,15.3,0.00,0
112.665,0.78,14.84,-0.12,14.47,0.78,-44.13,0.50,17.16,0.00,0.79,47.00,8.60,20,24.33,2.22,2880,12.13,15.3,0.00,0
112.761,0.78,14.84,0.00,14.47,0.79,-44.13,0.50,17.22,0.00,0.79,47.00,8.61,20,24.25,2.22,2883,12.00,15.3,0.00,0
112.856,0.78,14.84,0.00,14.59,0.70,-43.99,0.50,17.17,0.00,0.79,47.00,8.67,20,24.24,2.22,2902,12.20,15.3,0.00,0
112.955,1.56,14.84,0.00,14.59,0.69,-43.99,0.50,17.18,0.00,0.79,47.00,8.61,20,24.43,2.22,2884,11.86,15.3,0.00,0
113.058,1.56,14.84,0.00,14.59,0.72,-43.85,0.50,17.16,0.00,0.79,47.00,8.63,20,24.24,2.22,2890,11.65,15.3,0.00,0
113.157,0.78,14.84,0.00,14.47,0.72,-43.78,0.50,17.15,0.00,0.79,47.00,8.69,20,24.43,2.22,2910,11.72,15.3,0.00,0
113.257,1.56,14.84,0.00,14.59,0.76,-43.64,0.50,17.12,0.00,0.79,47.00,8.70,20,24.23,2.22,2913,11.51,15.3,0.00,0
113.351,0.78,14.84,0.00,14.47,0.71,-43.78,0.50,17.13,0.00,0.79,47.00,8.63,20,24.24,2.22,2890,11.38,15.3,0.00,0
113.451,0.78,14.84,0.00,14.47,0.70,-43.85,0.50,17.16,0.00,0.79,47.00,8.66,20,24.52,2.22,2900,11.58,15.3,0.00,0
113.547,0.78,14.84,0.00,14.59,0.74,-43.64,0.50,17.13,0.00,0.79,47.00,8.73,20,24.43,2.22,2923,11.38,15.3,0.00,0
113.641,0.78,14.84,0.00,14.59,0.58,-43.44,0.50,17.13,0.00,0.79,47.00,8.72,20,24.43,2.22,2921,11.45,15.3,0.00,0
113.737,1.56,14.84,0.00,14.59,0.70,-43.71,0.50,17.14,0.00,0.79,47.00,8.67,20,24.24,2.24,2904,11.38,15.3,0.00,0
113.843,1.56,14.84,0.00,14.59,0.75,-43.57,0.50,17.13,0.00,0.79,47.00,9.29,20,24.42,2.22,2903,11.31,15.3,0.00,0
113.940,1.56,14.84,0.00,14.47,0.70,-43.57,0.50,17.12,0.00,0.79,47.00,8.75,20,24.61,2.22,2930,11.17,15.3,0.00,0
114.036,1.56,14.84,0.00,14.47,0.73,-43.44,0.50,17.15,0.00,0.79,47.00,8.76,20,24.71,2.22,2934,11.31,15.3,0.00,0
114.128,0.78,14.84,-0.12,14.47,0.70,-43.37,0.50,17.12,0.00,0.79,47.00,8.76,20,24.43,2.22,2932,11.31,15.3,0.00,0
114.229,1.56,14.84,0.00,14.59,0.68,-43.44,0.50,17.12,0.00,0.79,47.00,9.33,20,24.71,2.24,2915,11.17,15.3,0.00,0
114.336,1.56,14.84,0.00,14.59,0.73,-43.30,0.51,17.09,0.00,0.79,47.00,9.34,20,24.80,2.22,2919,11.93,15.3,0.00,0
114.425,0.78,14.84,0.00,14.47,0.70,-43.23,0.51,17.11,0.00,0.79,47.00,9.41,20,24.80,2.24,2939,11.93,15.3,0.00,0
114.536,0.78,14.84,0.00,14.47,0.76,-43.30,0.51,17.08,0.00,0.79,47.00,8.77,20,24.61,2.24,2938,11.86,15.3,0.00,0
114.626,0.78,14.84,-0.12,14.47,0.76,-43.23,0.50,17.10,0.00,0.79,47.00,9.34,20,24.80,2.24,2918,11.93,15.3,0.00,0
114.728,0.78,14.84,0.00,14.47,0.71,-43.30,0.51,17.07,0.00,0.79,47.00,9.37,20,24.71,2.24,2927,12.13,15.3,0.00,0
114.826,0.00,14.84,-0.12,14.47,0.76,-43.23,0.51,17.07,0.00,0.79,47.00,9.37,20,24.61,2.22,2928,11.86,15.3,0.00,0
114.921,0.78,14.84,0.00,14.47,0.70,-43.30,0.50,17.11,0.00,0.79,47.00,9.43,20,24.80,2.24,2947,12.00,15.3,0.00,0
115.016,0.00,14.84,0.00,14.47,0.69,-43.23,0.50,17.07,0.00,0.79,47.00,8.81,20,24.80,2.24,2951,12.00,15.3,0.00,0
115.116,0.00,14.84,-0.12,14.47,0.74,-43.02,0.50,17.09,0.00,0.79,47.00,8.76,20,24.61,2.22,2934,11.79,15.3,0.00,0
115.217,0.00,14.84,0.00,14.47,0.73,-43.23,0.50,17.10,0.00,0.79,47.00,8.77,20,24.61,2.24,2935,11.86,15.3,0.00,0
115.304,0.00,14.84,0.00,14.59,0.70,-43.02,0.50,17.09,0.00,0.79,47.00,9.39,20,24.80,2.24,2936,11.79,15.3,0.00,0
115.403,0.00,14.84,0.00,14.47,0.66,-43.16,0.50,17.07,0.00,0.79,47.00,9.46,20,24.80,2.24,2955,11.79,15.3,0.00,0
115.506,0.00,14.84,0.00,14.59,0.73,-43.16,0.50,17.07,0.00,0.79,47.00,9.47,20,24.71,2.24,2960,11.65,15.3,0.00,0
115.601,0.00,14.84,0.00,14.59,0.72,-43.16,0.51,17.06,0.00,0.79,47.00,9.41,20,25.18,2.24,2942,11.58,15.3,0.00,0
115.698,0.00,14.84,0.00,14.47,0.70,-43.23,0.51,17.07,0.00,0.79,47.00,9.42,20,25.00,2.24,2944,11.79,15.3,0.00,0
115.799,0.00,14.84,-0.12,14.47,0.78,-42.95,0.51,17.07,0.00,0.79,47.00,9.42,20,24.80,2.24,2943,11.58,15.3,0.00,0
115.900,-0.78,14.84,0.00,14.47,0.73,-43.16,0.50,17.06,0.00,0.79,47.00,9.51,20,24.80,2.24,2972,11.58,15.3,0.00,0
115.994,0.00,14.84,0.00,14.59,0.78,-43.23,0.50,17.06,0.00,0.79,47.00,9.51,20,24.80,2.24,2973,11.65,15.3,0.00,0
116.095,-0.78,14.84,0.00,14.47,0.67,-43.16,0.50,17.07,0.00,0.79,47.00,8.87,20,24.80,2.24,2971,11.86,15.3,0.00,0
116.195,0.00,14.84,0.00,14.59,0.71,-43.16,0.50,17.08,0.00,0.79,47.00,8.81,20,24.90,2.24,2950,11.72,15.3,0.00,0
116.292,0.00,14.84,0.00,14.59,0.68,-43.16,0.50,17.07,0.00,0.79,47.00,9.46,20,24.90,2.24,2955,11.72,15.3,0.00,0
116.389,0.00,14.84,0.00,14.47,0.60,-43.23,0.50,17.05,0.00,0.79,47.00,9.47,20,24.80,2.24,2960,11.93,15.3,0.00,0
116.488,-0.78,14.84,-0.12,14.47,0.76,-43.16,0.50,17.08,0.00,0.79,47.00,9.47,20,24.80,2.24,2960,11.65,15.3,0.00,0
116.584,0.00,14.84,0.00,14.59,0.70,-43.02,0.50,17.07,0.00,0.79,47.00,8.92,20,24.80,2.24,2988,11.72,15.3,0.00,0
116.680,0.00,14.84,0.00,14.59,0.65,-42.89,0.50,17.06,0.00,0.79,47.00,9.54,20,24.80,2.24,2981,11.79,15.3,0.00,0
116.781,-0.78,14.84,0.00,14.47,0.65,-42.95,0.50,17.03,0.00,0.79,47.00,9.56,20,25.08,2.24,2986,11.65,15.3,0.00,0
116.881,0.00,14.84,0.00,14.47,0.71,-43.23,0.50,17.06,0.00,0.79,47.00,8.87,20,24.80,2.22,2972,11.45,14.9,0.00,0
116.977,-0.78,14.84,-0.12,14.47,0.76,-43.78,0.50,17.11,0.00,0.79,47.00,8.86,20,24.33,2.22,2968,10.89,14.9,0.00,0
117.072,-0.78,14.84,0.00,14.47,0.71,-44.13,0.49,17.14,0.00,0.79,47.00,8.87,20,24.15,2.22,2971,10.69,14.5,0.00,0
117.167,-1.56,14.84,-0.12,14.47,0.73,-45.57,0.49,17.20,0.00,0.79,48.00,8.90,20,23.29,2.20,2979,8.34,14.5,0.00,0
117.269,-3.12,14.84,-0.12,14.24,0.77,-46.33,0.47,17.30,0.00,1.92,48.00,8.31,20,23.02,2.18,2996,9.17,14.5,0.00,0
117.364,-1.56,14.84,0.00,14.59,0.78,-46.54,0.47,17.33,0.00,1.92,48.00,8.30,20,23.31,2.20,2993,9.58,14.5,0.00,0
117.467,-0.78,14.84,0.00,14.70,0.54,-46.47,0.47,17.36,0.00,1.92,48.00,8.32,20,23.31,2.20,3001,10.69,14.5,0.00,0
117.564,0.78,14.84,0.00,14.81,0.39,-46.19,0.47,17.32,0.00,1.92,48.00,8.96,20,23.40,2.20,3001,10.69,14.5,0.00,0
117.665,0.78,14.84,0.00,14.70,0.29,-46.06,0.47,17.34,0.00,1.92,48.00,8.90,20,23.59,2.20,2980,10.48,14.5,0.00,0
117.761,1.56,14.84,0.00,14.59,0.27,-46.19,0.47,17.34,0.00,1.92,48.00,8.90,20,23.31,2.20,2981,10.27,14.5,0.00,0
117.856,1.56,14.84,0.00,14.59,0.32,-46.19,0.47,17.33,0.00,1.92,48.00,8.91,20,23.60,2.20,2985,10.55,14.5,0.00,0
117.958,0.78,14.84,0.00,14.47,0.39,-46.33,0.47,17.33,0.00,1.92,48.00,8.93,20,23.50,2.20,2989,10.48,14.5,0.00,0
118.050,0.78,14.84,-0.12,14.47,0.77,-46.40,0.47,17.31,0.00,1.92,48.00,8.91,20,23.31,2.20,2982,10.34,14.5,0.00,0
118.148,0.00,14.84,0.00,14.47,0.77,-46.54,0.47,17.35,0.00,1.92,48.00,9.00,20,23.40,2.20,3012,10.62,14.5,0.00,0
118.252,0.78,14.84,0.00,14.47,0.78,-46.68,0.47,17.34,0.00,1.92,48.00,8.99,20,23.21,2.20,3011,10.82,14.5,0.00,0
118.341,0.78,14.84,0.00,14.59,0.74,-46.47,0.47,17.33,0.00,1.92,48.00,9.00,20,23.40,2.20,3015,10.62,14.5,0.00,0
118.440,0.00,14.84,0.00,14.47,0.63,-46.75,0.47,17.35,0.00,1.92,48.00,8.99,20,23.31,2.20,3010,10.62,14.5,0.00,0
118.539,0.00,14.84,0.00,14.47,0.76,-46.54,0.47,17.34,0.00,1.92,48.00,9.00,20,23.31,2.18,3013,9.79,14.5,0.00,0
118.642,0.00,14.84,0.00,14.59,0.68,-46.75,0.46,17.36,0.00,1.92,48.00,8.94,20,23.32,2.18,2993,10.76,14.5,0.00,0
118.743,0.00,14.84,0.00,14.59,0.71,-46.75,0.46,17.37,0.00,1.92,48.00,8.31,20,23.12,2.18,2995,10.69,14.5,0.00,0
118.831,0.78,14.84,0.00,14.59,0.59,-46.82,0.46,17.36,0.00,1.92,48.00,8.94,20,23.22,2.18,2994,10.96,14.5,0.00,0
118.938,0.78,14.84,0.00,14.59,0.56,-46.75,0.46,17.41,0.00,1.92,48.00,8.31,20,23.31,2.20,2996,10.96,14.5,0.00,0
119.035,0.78,14.84,0.00,14.59,0.49,-47.23,0.46,17.36,0.00,1.92,48.00,8.32,20,22.52,2.16,3000,10.82,13.7,0.00,0
119.128,-0.78,14.84,-0.12,14.24,0.57,-49.85,0.45,17.49,0.00,1.92,48.00,8.31,20,21.41,2.14,2998,4.96,13.3,0.00,0
119.231,-3.12,14.84,-0.12,14.01,0.83,-50.81,0.43,17.63,0.00,1.92,48.00,7.73,20,21.09,2.12,3019,5.72,13.3,0.00,0
119.326,-1.56,14.84,0.00,14.47,0.81,-51.50,0.42,17.74,0.00,1.92,48.00,7.73,20,21.11,2.14,3021,7.17,13.3,0.00,0
119.421,-0.78,14.84,0.00,14.70,0.53,-51.57,0.42,17.78,0.00,1.92,48.00,7.74,20,21.02,2.12,3023,7.65,13.3,0.00,0
119.529,0.78,14.84,0.00,14.81,0.28,-51.50,0.42,17.84,0.00,1.92,48.00,7.73,20,21.11,2.12,3020,7.58,13.3,0.00,0
119.623,1.56,14.84,0.00,14.81,0.17,-51.64,0.42,17.87,0.00,1.92,48.00,7.74,20,20.69,2.12,3024,7.65,12.9,0.00,0
119.728,1.56,14.84,0.00,14.59,0.12,-52.68,0.41,17.97,0.00,1.92,48.00,7.73,20,20.27,2.10,3020,6.34,12.5,0.00,0
119.823,0.00,14.84,-0.12,14.36,0.14,-53.92,0.40,18.04,0.00,1.92,48.00,7.04,20,19.75,2.08,3000,5.03,12.5,0.00,0
119.927,0.78,14.84,-0.12,14.47,0.40,-54.54,0.40,18.19,0.00,1.92,47.50,7.04,20,19.60,2.08,2998,5.79,12.2,0.00,0
120.019,0.78,14.84,0.00,14.47,0.41,-55.02,0.39,18.26,0.00,1.92,47.50,7.04,20,19.38,2.08,2999,6.21,12.2,0.00,0
120.113,0.78,14.84,0.00,14.47,0.32,-55.85,0.38,18.38,0.00,1.92,47.00,7.05,20,18.92,2.06,3006,6.34,12.2,0.00,0
120.210,1.56,14.84,0.00,14.59,0.23,-55.92,0.38,18.46,0.00,1.92,47.00,7.04,20,19.16,2.08,2998,6.76,12.2,0.00,0
120.304,3.12,14.84,0.00,14.70,0.16,-55.92,0.38,18.41,0.00,1.92,47.00,7.05,20,19.23,2.08,3004,7.45,12.2,0.00,0
120.405,4.69,14.84,0.00,14.81,0.08,-55.36,0.38,18.33,0.00,1.92,47.50,7.09,20,19.23,2.08,3020,6.96,12.2,0.00,0
120.505,3.91,14.84,0.00,14.59,0.08,-55.50,0.39,18.31,0.00,1.92,47.50,7.09,20,19.16,2.06,3020,6.69,12.2,0.00,0
120.600,3.12,14.84,-0.12,14.36,0.10,-56.47,0.38,18.43,0.00,1.92,47.00,7.09,20,18.63,2.06,3020,6.76,11.8,0.00,0
120.698,1.56,14.84,-0.12,14.13,0.17,-57.02,0.37,18.58,0.00,1.92,46.50,7.07,20,18.10,2.02,3015,6.89,10.2,0.00,0
120.793,1.56,14.84,-0.12,14.24,0.67,-60.88,0.35,18.98,0.00,1.92,45.00,6.44,20,15.78,1.96,3017,4.76,10.2,0.00,0
120.894,-2.34,14.84,-0.25,13.90,0.80,-63.22,0.32,19.09,0.00,1.92,44.00,5.73,20,14.89,1.92,2985,6.62,9.4,0.00,0
120.997,-2.34,14.84,-0.12,14.13,0.84,-64.47,0.30,18.79,0.00,1.92,43.50,5.73,20,14.69,1.92,2984,9.03,9.4,0.00,0
121.095,-2.34,14.84,-0.12,14.47,0.81,-64.53,0.30,18.32,0.00,1.92,43.00,5.73,20,15.03,1.92,2984,10.27,9.8,0.00,0
121.192,-1.56,14.84,0.00,14.59,0.71,-64.53,0.30,17.95,0.00,1.92,43.50,5.72,20,15.03,1.92,2980,10.27,9.8,0.00,0
121.292,-0.78,14.84,0.00,14.59,0.47,-64.47,0.30,17.85,0.00,1.92,43.50,5.73,20,15.04,1.92,2984,10.62,9.8,0.00,0
121.392,-1.56,14.84,-0.12,14.47,0.30,-64.53,0.30,17.86,0.00,1.92,43.50,5.75,20,14.97,1.92,2994,10.62,9.8,0.00,0
121.480,-1.56,14.84,-0.12,14.47,0.26,-64.53,0.30,17.83,0.00,1.92,43.50,5.76,20,14.97,1.92,2998,10.48,9.8,0.00,0
121.580,-1.56,14.84,-0.12,14.47,0.31,-64.60,0.30,17.89,0.00,1.92,43.00,5.74,20,14.84,1.92,2992,11.10,9.8,0.00,0
121.678,-3.12,14.84,-0.12,14.36,0.36,-65.09,0.30,17.79,0.00,1.92,43.00,5.73,20,14.83,1.92,2985,11.17,9.4,0.00,0
121.780,-3.12,14.84,-0.12,14.36,0.73,-64.81,0.30,17.78,0.00,1.92,43.00,5.69,20,14.77,1.92,2964,10.76,9.4,0.00,0
121.875,-3.91,14.84,-0.12,14.36,0.78,-65.09,0.30,17.61,0.00,1.92,43.00,5.69,20,14.88,1.92,2962,11.03,9.8,0.00,0
121.973,-3.91,14.84,-0.12,14.47,0.73,-65.09,0.30,17.59,0.00,1.92,43.00,5.67,21,14.82,1.92,2955,11.51,9.4,0.00,0
122.066,-5.47,14.84,-0.12,14.36,0.68,-65.16,0.30,17.56,0.00,1.92,43.00,5.72,21,14.71,1.92,2980,11.65,9.8,0.00,0
122.172,-6.25,14.84,-0.12,14.24,0.76,-64.88,0.30,17.60,0.00,0.79,42.00,5.71,21,14.70,1.90,2972,11.31,9.4,0.00,0
122.268,-6.25,14.84,-0.12,14.36,0.81,-65.22,0.30,17.54,0.00,0.79,42.00,5.70,21,14.77,1.92,2967,11.51,9.8,0.00,0
122.363,-7.03,14.84,-0.12,14.36,0.73,-65.22,0.30,17.59,0.00,0.79,42.00,5.65,21,14.71,1.92,2944,12.13,9.8,0.00,0
122.459,-7.03,14.84,-0.12,14.47,0.64,-65.09,0.30,17.54,0.00,0.79,42.00,5.66,21,14.77,1.92,2947,12.20,9.8,0.00,0
122.560,-7.03,14.84,0.00,14.47,0.54,-65.22,0.30,17.57,0.00,0.79,42.00,5.63,21,14.70,1.92,2932,11.86,9.8,0.00,0
122.658,-6.25,14.84,0.00,14.47,0.40,-65.16,0.30,17.55,0.00,0.79,42.00,5.68,21,14.87,1.92,2958,12.07,9.8,0.00,0
122.753,-6.25,14.84,0.00,14.59,0.35,-65.29,0.30,17.48,0.00,0.79,42.00,5.66,21,14.75,1.92,2949,12.48,9.8,0.00,0
122.851,-7.03,14.84,0.00,14.47,0.23,-65.16,0.30,17.47,0.00,0.79,42.00,5.63,21,14.70,1.92,2931,12.69,9.8,0.00,0
122.953,-7.03,14.84,-0.12,14.47,0.24,-65.29,0.30,17.55,0.00,0.79,42.00,5.62,21,14.81,1.92,2926,12.13,9.8,0.00,0
123.047,-7.03,14.84,-0.12,14.47,0.26,-65.22,0.30,17.49,0.00,0.79,42.00,5.61,21,14.69,1.92,2921,12.20,9.8,0.00,0
123.145,-6.25,14.84,0.00,14.59,0.32,-65.36,0.30,17.49,0.00,0.79,42.00,5.64,21,14.69,1.92,2935,12.07,9.8,0.00,0
123.242,-7.03,14.84,0.00,14.47,0.34,-65.22,0.30,17.45,0.00,0.79,42.00,5.63,21,14.70,1.92,2934,12.27,9.8,0.00,0
123.342,-5.47,14.84,0.00,14.59,0.32,-64.95,0.30,17.48,0.00,0.79,42.00,5.59,21,14.82,1.92,2914,12.82,9.8,0.00,0
123.451,-5.47,14.84,0.00,14.59,0.21,-65.22,0.30,17.49,0.00,0.79,42.00,5.58,21,14.70,1.92,2908,12.62,9.8,0.00,0
123.543,-5.47,14.84,0.00,14.59,0.16,-65.36,0.30,17.51,0.00,0.79,42.00,5.62,21,14.64,1.92,2926,12.27,9.8,0.00,0
123.636,-4.69,14.84,0.00,14.59,0.14,-65.29,0.30,17.50,0.00,0.79,42.00,5.63,21,14.75,1.92,2930,12.76,9.8,0.00,0
123.735,-4.69,14.84,0.00,14.59,0.12,-65.29,0.30,17.50,0.00,0.79,42.00,5.56,21,14.82,1.92,2896,12.69,9.8,0.00,0
123.829,-4.69,14.84,0.00,14.47,0.11,-65.16,0.30,17.55,0.00,0.79,42.00,5.56,21,14.77,1.92,2894,13.31,9.8,0.00,0
123.934,-4.69,14.84,0.00,14.47,0.11,-65.09,0.31,17.54,0.00,0.79,42.00,5.61,21,14.53,1.90,2921,13.38,9.8,0.00,0
124.027,-4.69,14.84,0.00,14.47,0.11,-65.22,0.30,17.56,0.00,0.79,42.00,5.60,21,14.69,1.92,2918,13.03,9.8,0.00,0
124.123,-4.69,14.84,0.00,14.47,0.12,-65.09,0.30,17.55,0.00,0.79,42.00,5.54,21,14.70,1.92,2885,12.82,9.8,0.00,0
124.223,-3.91,14.84,0.00,14.59,0.12,-65.16,0.30,17.55,0.00,0.79,42.00,5.56,21,14.69,1.92,2894,12.82,9.8,0.00,0
124.319,-3.91,14.84,0.00,14.59,0.10,-65.22,0.30,17.46,0.00,0.79,42.00,5.57,21,14.59,1.92,2904,12.89,9.8,0.00,0
124.419,-3.91,14.84,0.00,14.47,0.10,-65.09,0.30,17.57,0.00,0.79,42.00,5.58,21,14.71,1.92,2908,12.89,9.8,0.00,0
124.516,-4.69,14.84,-0.12,14.47,0.11,-65.16,0.30,17.56,0.00,0.79,42.00,5.54,21,14.59,1.92,2885,13.44,9.8,0.00,0
124.621,-3.91,14.84,0.00,14.47,0.12,-65.16,0.30,17.54,0.00,0.79,42.00,5.54,21,14.82,1.92,2884,13.24,9.8,0.00,0
124.713,-4.69,14.84,-0.12,14.47,0.12,-65.09,0.31,17.55,0.00,0.79,42.00,5.57,21,14.70,1.92,2899,13.44,9.8,0.00,0
124.813,-4.69,14.84,-0.12,14.36,0.12,-65.16,0.31,17.54,0.00,0.79,42.00,5.55,21,14.65,1.92,2892,13.51,9.8,0.00,0
124.907,-5.47,14.84,-0.12,14.36,0.18,-65.16,0.31,17.56,0.00,0.79,42.00,5.50,21,14.76,1.92,2866,13.24,9.8,0.00,0
125.013,-4.69,14.84,0.00,14.59,0.32,-64.74,0.31,17.56,0.00,0.79,42.00,5.55,21,15.06,1.94,2893,13.31,10.2,0.00,0
125.102,-3.91,14.84,0.00,14.59,0.32,-64.12,0.31,17.49,0.00,0.79,42.50,5.55,21,15.32,1.94,2893,13.51,10.2,0.00,0
125.206,-3.12,14.84,0.00,14.59,0.21,-63.98,0.32,17.67,0.00,0.79,43.00,5.51,21,15.46,1.94,2870,12.82,10.2,0.00,0
125.306,-3.12,14.84,0.00,14.59,0.10,-63.91,0.32,17.84,0.00,0.79,42.50,5.50,21,15.40,1.94,2862,13.03,10.2,0.00,0
125.402,-3.12,14.84,0.00,14.59,0.10,-62.88,0.32,17.93,0.00,0.79,43.50,6.14,21,17.13,2.04,2876,12.96,12.9,0.00,0
125.498,-3.12,14.84,0.00,14.47,0.10,-57.30,0.36,15.61,0.00,0.79,45.50,6.75,21,19.42,2.08,2877,15.24,12.9,0.00,0
125.598,0.78,14.84,0.00,14.93,0.08,-55.43,0.39,17.52,0.00,0.79,47.00,6.70,21,19.60,2.08,2854,11.86,12.9,0.00,0
125.695,2.34,14.84,0.00,15.04,0.07,-54.74,0.41,17.81,0.00,0.79,47.00,7.38,21,19.68,2.08,2882,10.76,12.9,0.00,0
125.797,2.34,14.84,0.00,14.70,0.07,-54.33,0.41,17.99,0.00,0.79,47.00,7.40,21,19.83,2.10,2889,9.65,12.9,0.00,0
125.891,3.12,14.84,0.00,14.59,0.09,-54.26,0.41,18.03,0.00,0.79,47.00,7.33,21,19.76,2.10,2862,9.31,12.9,0.00,0
125.993,3.12,14.84,0.00,14.59,0.10,-54.54,0.41,18.09,0.00,0.79,47.00,7.37,21,19.83,2.08,2879,9.51,12.9,0.00,0
126.087,3.12,14.84,0.00,14.47,0.11,-54.40,0.41,18.11,0.00,0.79,47.00,7.39,21,19.83,2.10,2886,9.51,12.9,0.00,0
126.187,3.12,14.84,-0.12,14.47,0.14,-54.19,0.41,18.13,0.00,0.79,47.00,7.33,21,19.91,2.10,2862,9.38,12.9,0.00,0
126.285,3.12,14.84,0.00,14.47,0.16,-54.26,0.42,18.11,0.00,0.79,47.00,7.33,21,19.98,2.10,2862,9.51,12.9,0.00,0
126.381,3.91,14.84,0.00,14.47,0.18,-54.26,0.42,18.14,0.00,0.79,47.00,7.37,21,19.91,2.10,2881,9.31,12.9,0.00,0
126.476,3.12,14.84,-0.12,14.47,0.27,-54.19,0.42,18.16,0.00,0.79,47.00,7.32,21,19.83,2.10,2860,9.38,12.9,0.00,0
126.578,3.12,14.84,0.00,14.47,0.38,-54.12,0.42,18.17,0.00,0.79,47.00,7.32,21,19.99,2.10,2860,9.45,12.9,0.00,0
126.676,3.91,14.84,0.00,14.59,0.40,-53.99,0.42,18.17,0.00,0.79,47.00,7.38,21,19.83,2.10,2882,9.31,12.9,0.00,0
126.776,3.91,14.84,0.00,14.47,0.36,-54.12,0.42,18.16,0.00,0.79,47.00,7.33,21,19.91,2.10,2862,9.17,12.9,0.00,0
126.873,3.91,14.84,0.00,14.47,0.33,-53.99,0.42,18.16,0.00,0.79,47.00,7.34,21,19.90,2.10,2869,8.89,12.9,0.00,0
126.967,3.91,14.84,-0.12,14.47,0.39,-53.92,0.41,18.14,0.00,0.79,47.00,7.40,21,19.91,2.10,2889,9.03,12.9,0.00,0
127.063,4.69,14.84,0.00,14.47,0.52,-53.99,0.41,18.17,0.00,0.79,47.00,7.38,21,20.06,2.10,2882,9.03,12.9,0.00,0
127.167,4.69,14.84,0.00,14.47,0.46,-53.92,0.42,18.16,0.00,0.79,47.00,7.34,21,20.21,2.10,2867,9.03,12.9,0.00,0
127.258,4.69,14.84,-0.12,14.47,0.53,-53.85,0.42,18.10,0.00,0.79,47.00,7.39,21,19.98,2.08,2888,9.03,12.9,0.00,0
127.362,3.91,14.84,-0.12,14.36,0.72,-53.78,0.42,18.18,0.00,0.79,47.00,7.39,21,19.98,2.10,2887,8.89,12.9,0.00,0
127.457,4.69,14.84,0.00,14.59,0.75,-53.85,0.42,18.15,0.00,0.79,47.00,7.33,21,19.98,2.10,2865,8.89,12.9,0.00,0
127.561,4.69,14.84,0.00,14.59,0.59,-53.64,0.42,18.12,0.00,0.79,47.00,7.33,21,19.98,2.10,2862,8.96,12.9,0.00,0
127.663,3.91,14.84,-0.12,14.47,0.52,-53.85,0.42,18.15,0.00,0.79,47.00,7.39,21,19.83,2.10,2888,8.96,12.9,0.00,0
127.750,3.91,14.84,0.00,14.47,0.71,-53.78,0.42,18.16,0.00,0.79,47.00,7.34,21,20.21,2.10,2868,8.96,12.9,0.00,0
127.854,4.69,14.84,0.00,14.47,0.63,-53.64,0.42,18.19,0.00,0.79,47.00,7.33,21,20.29,2.10,2862,8.83,12.9,0.00,0
127.948,3.91,14.84,-0.12,14.47,0.70,-53.64,0.42,18.13,0.00,0.79,47.00,7.39,21,20.06,2.10,2887,8.69,12.9,0.00,0
128.043,3.12,14.84,-0.12,14.36,0.69,-53.50,0.42,18.10,0.00,0.79,47.00,7.39,21,19.97,2.10,2887,8.76,12.9,0.00,0
128.146,3.91,14.84,-0.12,14.47,0.74,-52.74,0.42,18.10,0.00,0.79,47.00,7.33,21,20.78,2.12,2862,11.24,13.3,0.00,0
128.240,5.47,14.84,0.00,14.70,0.67,-52.06,0.43,17.97,0.00,0.79,47.00,8.01,21,20.95,2.12,2888,10.41,13.7,0.00,0
128.346,5.47,14.84,0.00,14.70,0.33,-51.64,0.44,17.93,0.00,0.79,47.00,7.39,21,21.11,2.14,2886,10.48,13.7,0.00,0
