Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
14.753,3.91,0.00,0.00,14.59,0.33,0.48,0.750,0.00,0.00,46.00,8.33,75.2,23.79,2.20,3004,1.48,13.7,19.22,0
14.842,4.69,0.00,0.00,14.59,0.34,0.48,0.750,0.00,0.00,46.00,8.27,75.2,24.00,2.20,2980,1.45,13.7,18.82,0
14.934,4.69,0.00,0.00,14.59,0.35,0.48,0.750,0.00,0.00,46.00,8.27,75.2,23.89,2.20,2982,1.44,13.7,18.82,0
15.023,4.69,0.00,0.00,14.59,0.35,0.48,0.750,0.00,0.00,46.00,8.32,75.2,23.80,2.20,2998,1.48,13.7,18.82,0
15.121,4.69,0.00,-0.12,14.47,0.34,0.48,0.750,0.00,0.00,46.00,8.25,75.2,23.51,2.22,2976,1.45,13.7,18.82,0
15.207,5.47,0.00,0.00,14.59,0.32,0.48,0.750,0.00,0.00,46.00,8.34,75.2,23.89,2.22,3006,1.46,13.7,19.22,0
15.311,5.47,0.00,0.00,14.59,0.28,0.48,0.750,0.00,0.00,46.00,8.24,75.2,23.90,2.22,2972,1.50,13.7,18.82,0
15.401,4.69,0.00,0.00,14.47,0.23,0.48,0.750,0.00,0.00,46.00,8.32,75.2,23.80,2.22,3000,1.51,13.7,18.82,0
15.487,4.69,0.00,-0.12,14.47,0.19,0.48,0.750,0.00,0.00,46.00,8.32,75.2,24.09,2.20,3001,1.44,13.7,18.82,0
15.586,4.69,0.00,-0.12,14.47,0.15,0.48,0.750,0.00,0.00,46.00,8.25,75.2,23.80,2.22,2974,1.45,13.7,18.82,0
15.683,3.91,0.00,-0.12,14.47,0.13,0.48,0.750,0.00,0.00,46.00,8.32,75.2,23.80,2.22,2999,1.47,13.7,18.82,0
15.769,4.69,0.00,0.00,14.59,0.11,0.48,0.750,0.00,0.00,46.00,6.99,75.2,19.33,1.90,2980,1.48,8.6,13.73,0
15.857,0.00,0.00,-0.12,14.24,0.10,0.38,0.750,0.00,0.00,40.00,1.91,75.2,12.14,1.78,2984,-0.27,7.8,0.00,0
15.941,0.00,0.00,0.00,14.47,0.09,0.28,0.750,0.00,0.00,34.00,1.87,75.2,11.52,1.78,2916,1.17,7.8,0.00,0
16.038,0.00,0.00,0.25,15.96,0.09,0.25,0.750,0.00,0.00,31.00,1.85,75.2,11.56,1.80,2885,1.80,7.8,0.00,0
16.134,0.00,0.00,0.38,17.57,0.08,0.25,0.750,0.00,0.00,28.50,1.79,75.2,11.13,1.76,2804,2.09,7.5,0.00,0
16.224,0.00,0.00,0.38,17.57,0.07,0.24,0.750,0.00,0.00,26.00,1.75,75.2,11.27,1.78,2738,2.59,7.5,0.00,0
16.319,0.00,0.00,0.38,17.00,0.07,0.25,0.750,0.00,0.00,29.50,5.65,75.2,13.96,2.22,2646,2.87,15.7,10.59,0
16.415,0.00,0.00,0.12,15.50,0.05,0.42,0.750,0.00,0.00,41.00,10.08,75.2,31.73,2.42,2488,5.82,18.4,16.47,0
16.493,-2.34,0.00,-0.12,14.24,0.04,0.64,0.750,0.00,0.00,42.50,9.71,75.2,32.10,2.40,2276,3.78,18.4,14.12,0
16.589,-5.47,0.00,-0.50,13.32,0.04,0.75,0.750,0.00,0.00,41.50,9.43,75.2,31.00,2.38,2326,1.58,18.0,14.51,0
16.685,-3.12,0.00,-0.38,13.55,0.04,0.78,0.750,0.00,0.00,41.00,9.86,75.2,30.13,2.38,2312,1.16,18.0,14.90,0
16.780,-1.56,0.00,-0.25,13.90,0.04,0.78,0.750,0.00,0.00,41.00,9.95,75.2,30.30,2.36,2331,1.00,18.0,15.69,0
16.864,-2.34,0.00,-0.25,13.78,0.04,0.78,0.750,0.00,0.00,41.00,9.86,75.2,30.89,2.38,2310,1.00,18.0,16.08,0
16.958,-2.34,0.00,-0.38,13.55,0.09,0.79,0.750,0.00,0.00,41.00,9.94,75.2,31.52,2.40,2330,0.95,18.0,16.08,0
17.061,-2.34,0.00,-0.38,13.67,0.18,0.81,0.750,0.00,0.00,41.00,9.87,75.2,31.33,2.38,2313,0.94,18.0,16.08,0
17.141,-3.12,0.00,-0.38,13.67,0.35,0.81,0.750,0.00,0.00,40.50,9.97,75.2,31.73,2.40,2338,0.88,18.0,16.08,0
17.233,-2.34,0.00,-0.38,13.67,0.53,0.81,0.750,0.00,0.00,40.50,9.97,75.2,31.76,2.40,2337,0.77,18.0,16.08,0
17.322,-3.12,0.00,-0.38,13.55,0.65,0.82,0.750,0.00,0.00,40.50,9.90,75.2,32.17,2.40,2320,0.77,18.0,16.08,0
17.415,-2.34,0.00,-0.25,13.78,0.73,0.82,0.750,0.00,0.00,40.50,9.47,75.2,31.97,2.40,2336,0.80,18.0,16.08,0
17.510,-3.91,0.00,-0.12,14.01,0.75,0.82,0.750,0.00,0.00,40.50,9.40,75.2,32.35,2.40,2320,0.65,18.0,16.08,0
17.599,-2.34,0.00,-0.12,14.47,0.76,0.83,0.750,0.00,0.00,40.00,9.52,75.2,32.57,2.42,2348,0.70,18.0,16.08,0
17.698,-1.56,0.00,0.00,14.59,0.76,0.83,0.750,0.00,0.00,40.00,9.43,75.2,32.91,2.44,2326,0.67,18.0,16.08,0
17.788,-1.56,0.00,0.00,14.70,0.77,0.84,0.750,0.00,0.00,40.00,9.50,75.2,32.91,2.42,2344,0.59,18.0,16.08,0
17.873,-1.56,0.00,0.00,14.70,0.77,0.84,0.750,0.00,0.00,40.00,9.52,75.2,32.57,2.42,2348,0.59,18.0,16.08,0
17.969,-1.56,0.00,0.00,14.70,0.76,0.84,0.750,0.00,0.00,40.00,9.94,75.2,33.26,2.42,2329,0.59,18.0,16.08,0
18.061,-0.78,0.00,0.00,14.70,0.76,0.84,0.750,0.00,0.00,40.00,10.02,75.2,33.02,2.42,2349,0.53,18.0,16.08,0
18.160,-0.78,0.00,0.00,14.59,0.76,0.84,0.750,0.00,0.00,40.00,9.96,75.2,32.78,2.42,2335,0.52,18.0,16.08,0
18.252,-0.78,0.00,0.00,14.59,0.75,0.84,0.750,0.00,0.00,40.00,10.05,75.2,33.38,2.42,2356,0.45,18.0,16.08,0
18.334,-1.56,0.00,0.00,14.59,0.74,0.85,0.750,0.00,0.00,40.00,10.05,75.2,33.63,2.42,2356,0.50,18.0,16.08,0
18.427,-1.56,0.00,-0.12,14.47,0.74,0.85,0.750,0.00,0.00,39.50,9.95,75.2,33.50,2.44,2332,0.46,18.0,16.08,0
18.528,-0.78,0.00,0.00,14.59,0.73,0.85,0.750,0.00,0.00,39.50,10.06,75.2,33.37,2.42,2358,0.43,18.0,16.08,0
18.620,-0.78,0.00,0.00,14.59,0.73,0.85,0.750,0.00,0.00,40.00,10.02,75.2,33.38,2.44,2349,0.47,18.0,16.08,0
18.708,-0.78,0.00,0.00,14.59,0.72,0.85,0.750,0.00,0.00,39.50,10.08,75.2,33.99,2.44,2363,0.50,18.0,16.08,0
18.799,-1.56,0.00,0.00,14.59,0.72,0.86,0.750,0.00,0.00,40.00,10.10,75.2,33.01,2.44,2367,0.41,18.0,16.08,0
18.885,-1.56,0.00,0.00,14.59,0.71,0.85,0.750,0.00,0.00,40.00,10.01,75.2,33.62,2.44,2346,0.45,18.0,16.08,0
18.985,-1.56,0.00,0.00,14.59,0.70,0.86,0.750,0.00,0.00,39.50,10.12,75.2,33.98,2.44,2372,0.49,18.4,16.08,0
19.069,-0.78,0.00,0.00,14.59,0.69,0.86,0.750,0.00,0.00,40.00,10.04,75.2,33.49,2.44,2352,0.42,18.4,16.08,0
19.164,-1.56,0.00,0.00,14.47,0.68,0.86,0.750,0.00,0.00,39.50,10.03,75.2,34.23,2.44,2352,0.39,18.0,16.08,0
19.259,-1.56,0.00,0.00,14.59,0.66,0.86,0.750,0.00,0.00,40.00,10.12,75.2,33.73,2.44,2371,0.48,18.4,16.08,0
19.361,-1.56,0.00,0.00,14.59,0.65,0.86,0.750,0.00,0.00,40.00,10.06,75.2,33.86,2.44,2357,0.46,18.0,16.08,0
19.444,-1.56,0.00,0.00,14.59,0.64,0.86,0.750,0.00,0.00,39.50,10.15,75.2,34.22,2.44,2378,0.45,18.4,16.08,0
19.538,-0.78,0.00,0.00,14.59,0.62,0.87,0.750,0.00,0.00,39.50,10.17,75.2,34.47,2.46,2384,0.45,18.4,16.08,0
19.636,-1.56,0.00,0.00,14.47,0.61,0.87,0.750,0.00,0.00,39.50,10.11,75.2,34.34,2.44,2368,0.49,18.4,16.08,0
19.719,-2.34,0.00,-0.12,14.36,0.60,0.86,0.750,0.00,0.00,39.50,10.17,75.2,34.47,2.44,2383,0.46,18.4,16.08,0
19.808,-2.34,0.00,-0.12,14.47,0.59,0.87,0.750,0.00,0.00,40.00,10.06,75.2,34.10,2.44,2358,0.48,18.4,16.08,0
19.904,-1.56,0.00,0.00,14.59,0.59,0.86,0.750,0.00,0.00,40.00,10.07,75.2,33.73,2.44,2360,0.50,18.4,16.08,0
19.999,-0.78,0.00,0.00,14.59,0.58,0.86,0.750,0.00,0.00,40.00,10.19,75.2,34.34,2.46,2388,0.45,18.4,16.08,0
20.093,0.00,0.00,0.00,14.70,0.58,0.86,0.750,0.00,0.00,40.00,10.13,75.2,33.86,2.46,2375,0.48,18.4,16.08,0
20.179,-0.78,0.00,0.00,14.47,0.58,0.86,0.750,0.00,0.00,40.00,10.15,75.2,34.58,2.46,2379,0.53,18.4,16.08,0
20.271,-0.78,0.00,0.00,14.47,0.57,0.87,0.750,0.00,0.00,39.50,10.24,75.2,34.71,2.46,2400,0.49,18.4,16.08,0
20.369,-1.56,0.00,-0.12,14.36,0.57,0.87,0.750,0.00,0.00,40.00,10.14,75.2,34.09,2.46,2377,0.51,18.4,16.08,0
20.462,-2.34,0.00,-0.12,14.36,0.57,0.86,0.750,0.00,0.00,39.50,10.13,75.2,34.59,2.46,2375,0.55,18.4,16.08,0
20.545,-0.78,0.00,0.00,14.47,0.57,0.87,0.750,0.00,0.00,39.50,10.26,75.2,34.72,2.46,2404,0.50,18.4,16.08,0
20.640,-0.78,0.00,0.00,14.47,0.57,0.87,0.750,0.00,0.00,40.00,10.21,75.2,34.95,2.48,2393,0.53,18.4,16.08,0
20.738,-1.56,0.00,-0.12,14.47,0.57,0.88,0.750,0.00,0.00,39.50,10.21,75.2,34.96,2.46,2392,0.49,18.4,16.08,0
20.826,-2.34,0.00,-0.12,14.24,0.57,0.87,0.750,0.00,0.00,39.50,10.27,75.2,34.95,2.46,2406,0.52,18.4,16.08,0
20.909,-2.34,0.00,-0.12,14.36,0.57,0.87,0.750,0.00,0.00,40.00,10.17,75.2,34.83,2.46,2384,0.52,18.4,16.08,0
21.001,-1.56,0.00,0.00,14.59,0.58,0.87,0.750,0.00,0.00,39.50,10.21,75.2,34.96,2.46,2393,0.53,18.4,16.08,0
21.104,-1.56,0.00,0.00,14.59,0.58,0.87,0.750,0.00,0.00,40.00,10.33,75.2,34.59,2.48,2421,0.60,18.4,16.08,0
21.191,-1.56,0.00,0.00,14.47,0.58,0.87,0.750,0.00,0.00,40.00,10.21,75.2,34.59,2.46,2393,0.53,18.4,16.08,0
21.277,-2.34,0.00,0.00,14.47,0.58,0.87,0.750,0.00,0.00,40.00,10.21,75.2,34.58,2.46,2394,0.50,18.4,16.08,0
21.369,-1.56,0.00,0.00,14.47,0.58,0.86,0.750,0.00,0.00,40.00,10.31,75.2,34.83,2.46,2417,0.57,18.4,16.08,0
21.460,-2.34,0.00,0.00,14.47,0.58,0.87,0.750,0.00,0.00,40.00,10.34,75.2,34.71,2.46,2423,0.57,18.4,16.08,0
21.558,-2.34,0.00,-0.12,14.47,0.58,0.86,0.750,0.00,0.00,40.00,10.24,75.2,35.07,2.48,2399,0.56,18.4,16.08,0
21.651,-0.78,0.00,0.00,14.59,0.58,0.87,0.750,0.00,0.00,40.00,10.33,75.2,35.07,2.46,2421,0.54,18.4,16.08,0
21.749,-1.56,0.00,-0.12,14.47,0.57,0.87,0.750,0.00,0.00,40.00,10.36,75.2,34.46,2.46,2428,0.53,18.4,16.08,0
21.838,-1.56,0.00,0.00,14.47,0.56,0.86,0.750,0.00,0.00,40.00,10.31,75.2,34.83,2.48,2416,0.54,18.4,16.08,0
21.922,-0.78,0.00,0.00,14.59,0.56,0.87,0.750,0.00,0.00,40.00,10.30,75.2,35.32,2.46,2413,0.58,18.4,16.08,0
22.022,-1.56,0.00,0.00,14.47,0.56,0.87,0.750,0.00,0.00,40.00,10.33,75.2,34.95,2.46,2421,0.56,18.4,16.08,0
22.107,-1.56,0.00,-0.12,14.47,0.55,0.87,0.750,0.00,0.00,40.00,10.28,75.2,34.84,2.46,2410,0.57,18.4,16.08,0
22.206,-1.56,0.00,-0.12,14.47,0.55,0.87,0.750,0.00,0.00,40.00,10.32,75.2,35.20,2.46,2420,0.55,18.4,16.08,0
22.305,-1.56,0.00,-0.12,14.47,0.55,0.87,0.750,0.00,0.00,40.00,10.42,75.2,34.71,2.46,2441,0.61,18.4,16.08,0
22.385,-0.78,0.00,0.00,14.59,0.55,0.86,0.750,0.00,0.00,40.00,10.40,75.2,34.96,2.46,2438,0.59,18.4,16.08,0
22.475,-1.56,0.00,0.00,14.47,0.55,0.87,0.750,0.00,0.00,40.00,10.30,75.2,35.44,2.48,2414,0.61,18.4,16.08,0
22.576,-0.78,0.00,0.00,14.47,0.55,0.87,0.750,0.00,0.00,40.00,10.34,75.2,34.84,2.46,2424,0.62,18.4,16.08,0
22.658,-1.56,0.00,-0.12,14.36,0.55,0.87,0.750,0.00,0.00,40.00,10.42,75.2,35.70,2.48,2442,0.64,18.4,16.08,0
22.749,-2.34,0.00,-0.12,14.36,0.55,0.87,0.750,0.00,0.00,40.00,10.44,75.2,35.44,2.46,2446,0.63,18.4,16.08,0
22.843,-2.34,0.00,-0.12,14.36,0.55,0.87,0.750,0.00,0.00,40.00,10.34,75.2,34.96,2.48,2424,0.62,18.4,16.08,0
22.943,-2.34,0.00,-0.12,14.36,0.55,0.87,0.750,0.00,0.00,40.00,10.43,75.2,35.57,2.48,2444,0.63,18.4,16.08,0
23.031,-1.56,0.00,0.00,14.47,0.56,0.87,0.750,0.00,0.00,40.00,10.47,75.2,34.96,2.46,2454,0.60,18.4,16.08,0
23.118,-1.56,0.00,0.00,14.59,0.57,0.86,0.750,0.00,0.00,40.00,10.39,75.2,35.45,2.48,2436,0.62,18.4,16.47,0
23.220,-1.56,0.00,0.00,14.47,0.58,0.87,0.750,0.00,0.00,40.00,10.35,75.2,34.96,2.46,2426,0.64,18.4,16.08,0
23.305,-2.34,0.00,-0.12,14.36,0.58,0.86,0.750,0.00,0.00,40.00,10.45,75.2,35.20,2.48,2450,0.69,18.4,16.08,0
23.398,-1.56,0.00,0.00,14.47,0.58,0.86,0.750,0.00,0.00,40.00,10.49,75.2,35.45,2.48,2458,0.61,18.4,16.08,0
23.493,-1.56,0.00,-0.12,14.47,0.59,0.87,0.750,0.00,0.00,40.00,10.43,75.2,35.32,2.46,2444,0.66,18.4,16.08,0
23.591,-2.34,0.00,-0.12,14.36,0.59,0.87,0.750,0.00,0.00,40.00,10.40,75.2,35.20,2.46,2438,0.66,18.4,16.08,0
23.670,-0.78,0.00,0.00,14.59,0.59,0.86,0.750,0.00,0.00,40.00,10.47,75.2,35.69,2.46,2453,0.61,18.4,16.47,0
23.769,-1.56,0.00,0.00,14.59,0.59,0.86,0.750,0.00,0.00,40.00,10.49,75.2,36.06,2.48,2458,0.64,18.4,16.47,0
23.852,-1.56,0.00,-0.12,14.47,0.58,0.87,0.750,0.00,0.00,40.00,10.51,75.2,35.33,2.48,2464,0.65,18.4,16.08,0
23.954,-1.56,0.00,-0.12,14.36,0.58,0.87,0.750,0.00,0.00,40.50,10.44,75.2,34.95,2.48,2448,0.65,18.4,16.47,0
24.038,-1.56,0.00,-0.12,14.36,0.58,0.86,0.750,0.00,0.00,40.00,10.46,75.2,35.08,2.46,2451,0.70,18.4,16.08,0
24.135,-1.56,0.00,-0.12,14.36,0.58,0.86,0.750,0.00,0.00,40.50,10.51,75.2,35.45,2.48,2464,0.73,18.4,16.47,0
24.223,-1.56,0.00,0.00,14.47,0.59,0.86,0.750,0.00,0.00,40.00,10.52,75.2,35.83,2.48,2466,0.67,18.4,16.08,0
24.326,-1.56,0.00,-0.12,14.47,0.59,0.87,0.750,0.00,0.00,40.00,10.45,75.2,36.05,2.48,2450,0.65,18.4,16.47,0
24.404,-2.34,0.00,-0.12,14.47,0.59,0.87,0.750,0.00,0.00,40.00,10.48,75.2,35.69,2.48,2455,0.68,18.4,16.47,0
24.503,-2.34,0.00,-0.12,14.47,0.58,0.87,0.750,0.00,0.00,40.00,10.57,73.4,35.57,2.48,2476,0.76,18.4,16.47,0
24.598,-1.56,0.00,-0.12,14.47,0.58,0.87,0.750,0.00,0.00,40.00,10.57,73.4,35.44,2.46,2478,0.78,18.4,16.47,0
24.683,-1.56,0.00,0.00,14.47,0.59,0.86,0.750,0.00,0.00,40.00,10.46,73.4,35.20,2.48,2452,0.80,18.4,16.47,0
24.783,-0.78,0.00,0.00,14.47,0.59,0.86,0.750,0.00,0.00,40.00,10.50,73.4,35.94,2.46,2461,0.78,18.4,16.47,0
24.868,-1.56,0.00,0.00,14.47,0.59,0.86,0.750,0.00,0.00,40.00,10.52,73.4,35.33,2.46,2466,0.79,18.4,16.47,0
24.965,-1.56,0.00,-0.12,14.47,0.59,0.86,0.750,0.00,0.00,40.50,10.58,73.4,34.96,2.48,2481,0.86,18.4,16.47,0
25.062,-1.56,0.00,-0.12,14.36,0.59,0.86,0.750,0.00,0.00,40.50,10.61,73.4,35.94,2.46,2487,0.80,18.4,16.47,0
25.145,-1.56,0.00,-0.12,14.36,0.59,0.86,0.750,0.00,0.00,40.50,10.54,73.4,35.69,2.48,2470,0.83,18.4,16.47,0
25.241,-1.56,0.00,-0.12,14.47,0.59,0.86,0.750,0.00,0.00,40.00,10.54,73.4,36.05,2.48,2470,0.80,18.4,16.47,0
25.330,-1.56,0.00,-0.12,14.47,0.58,0.86,0.750,0.00,0.00,40.00,10.52,73.4,35.69,2.48,2467,0.84,18.4,16.47,0
25.425,-1.56,0.00,-0.12,14.47,0.58,0.86,0.750,0.00,0.00,40.50,10.65,73.4,34.95,2.48,2496,0.76,18.4,16.47,0
25.509,-1.56,0.00,-0.12,14.47,0.58,0.86,0.750,0.00,0.00,40.50,10.65,73.4,35.83,2.48,2497,0.74,18.4,16.47,0
25.609,-0.78,0.00,0.00,14.47,0.58,0.86,0.750,0.00,0.00,40.00,10.57,73.4,35.70,2.48,2478,0.75,18.4,16.47,0
25.694,-0.78,0.00,0.00,14.47,0.59,0.86,0.750,0.00,0.00,40.00,10.57,73.4,36.19,2.48,2478,0.87,18.4,16.47,0
25.790,-1.56,0.00,-0.12,14.36,0.59,0.87,0.750,0.00,0.00,40.00,10.58,73.4,36.06,2.50,2480,0.86,18.4,16.47,0
25.885,-1.56,0.00,-0.12,14.36,0.59,0.87,0.750,0.00,0.00,40.00,10.66,73.4,35.69,2.48,2498,0.85,18.4,16.47,0
25.973,-1.56,0.00,-0.12,14.36,0.59,0.86,0.750,0.00,0.00,40.50,10.67,73.4,35.45,2.48,2500,0.84,18.4,16.47,0
26.061,-2.34,0.00,-0.12,14.36,0.60,0.86,0.750,0.00,0.00,40.50,10.66,73.4,35.71,2.48,2499,0.87,18.4,16.47,0
26.153,-1.56,0.00,-0.12,14.47,0.60,0.86,0.750,0.00,0.00,40.50,10.60,73.4,35.82,2.48,2485,0.90,18.4,16.47,0
26.258,-0.78,0.00,0.00,14.59,0.60,0.86,0.750,0.00,0.00,40.50,10.60,73.4,35.45,2.48,2485,0.83,18.4,16.47,0
26.345,-0.78,0.00,-0.12,14.47,0.60,0.86,0.750,0.00,0.00,40.50,10.61,73.4,35.95,2.50,2487,0.90,18.4,16.47,0
26.430,-1.56,0.00,-0.12,14.36,0.60,0.87,0.750,0.00,0.00,40.00,10.71,73.4,35.94,2.48,2511,0.89,18.4,16.47,0
26.520,-2.34,0.00,-0.12,14.36,0.60,0.86,0.750,0.00,0.00,40.50,10.72,73.4,35.45,2.48,2513,0.96,18.4,16.47,0
26.628,-1.56,0.00,-0.12,14.36,0.60,0.86,0.750,0.00,0.00,40.50,10.71,73.4,35.82,2.48,2511,0.93,18.4,16.47,0
26.706,-0.78,0.00,0.00,14.47,0.60,0.86,0.750,0.00,0.00,40.50,10.67,73.4,35.46,2.48,2502,0.97,18.4,16.47,0
26.803,-0.78,0.00,0.00,14.47,0.61,0.86,0.750,0.00,0.00,40.50,10.67,73.4,35.94,2.48,2502,0.84,18.4,16.47,0
26.893,-1.56,0.00,-0.12,14.36,0.61,0.86,0.750,0.00,0.00,40.50,10.65,73.4,36.06,2.48,2497,0.92,18.4,16.47,0
26.981,-0.78,0.00,-0.12,14.36,0.61,0.86,0.750,0.00,0.00,40.50,10.72,73.4,35.82,2.50,2512,0.86,18.4,16.47,0
27.078,-0.78,0.00,-0.12,14.36,0.61,0.86,0.750,0.00,0.00,40.50,10.76,73.4,36.44,2.50,2521,0.98,18.4,16.47,0
27.163,-2.34,0.00,-0.12,14.24,0.61,0.86,0.750,0.00,0.00,40.50,10.79,73.4,35.57,2.48,2528,0.94,18.4,16.47,0
27.263,-1.56,0.00,-0.12,14.36,0.61,0.86,0.750,0.00,0.00,40.50,10.67,73.4,35.57,2.48,2502,0.92,18.4,16.47,0
27.360,-1.56,0.00,-0.12,14.47,0.61,0.85,0.750,0.00,0.00,40.50,10.68,73.4,35.58,2.48,2503,0.96,18.4,16.47,0
27.450,-1.56,0.00,-0.12,14.36,0.61,0.85,0.750,0.00,0.00,40.50,10.69,73.4,35.82,2.50,2506,0.93,18.4,16.47,0
27.533,-1.56,0.00,-0.12,14.47,0.61,0.86,0.750,0.00,0.00,40.50,10.71,73.4,36.18,2.48,2509,0.94,18.4,16.47,0
27.626,-1.56,0.00,-0.12,14.36,0.62,0.86,0.750,0.00,0.00,40.50,10.79,73.4,35.57,2.48,2529,0.93,18.4,16.47,0
27.726,-1.56,0.00,-0.12,14.36,0.62,0.86,0.750,0.00,0.00,40.50,10.80,73.4,36.07,2.48,2531,0.95,18.4,16.47,0
27.814,-1.56,0.00,-0.12,14.47,0.62,0.85,0.750,0.00,0.00,40.50,10.79,73.4,36.06,2.48,2528,0.94,18.4,16.47,0
27.925,-0.78,0.00,0.00,14.47,0.62,0.85,0.750,0.00,0.00,40.50,10.73,73.4,36.31,2.48,2515,0.95,18.4,16.47,0
27.994,-0.78,0.00,0.00,14.47,0.62,0.86,0.750,0.00,0.00,40.50,10.76,73.4,35.94,2.50,2521,0.92,18.4,16.47,0
28.083,-0.78,0.00,-0.12,14.36,0.62,0.85,0.750,0.00,0.00,40.50,10.74,73.4,35.82,2.50,2518,0.92,18.4,16.86,0
28.181,-0.78,0.00,-0.12,14.36,0.62,0.85,0.750,0.00,0.00,40.50,10.77,73.4,36.19,2.48,2524,0.99,18.4,16.47,0
28.273,-0.78,0.00,-0.12,14.36,0.62,0.86,0.750,0.00,0.00,40.50,10.84,73.4,36.19,2.48,2541,0.96,18.4,16.86,0
28.369,-1.56,0.00,-0.12,14.24,0.62,0.85,0.750,0.00,0.00,40.50,10.85,73.4,36.19,2.48,2544,0.98,18.4,16.47,0
28.468,-0.78,0.00,-0.12,14.36,0.62,0.86,0.750,0.00,0.00,40.50,10.85,73.4,36.68,2.50,2544,1.00,18.4,16.47,0
28.550,-1.56,0.00,-0.12,14.24,0.62,0.86,0.750,0.00,0.00,40.50,10.86,73.4,36.31,2.50,2545,1.01,18.4,16.47,0
28.635,-1.56,0.00,-0.12,14.24,0.62,0.86,0.750,0.00,0.00,40.50,10.86,73.4,35.83,2.48,2544,0.99,18.4,16.47,0
28.730,-1.56,0.00,-0.12,14.36,0.62,0.85,0.750,0.00,0.00,41.00,10.80,73.4,35.82,2.50,2530,0.99,18.4,16.86,0
28.831,-1.56,0.00,-0.12,14.36,0.62,0.85,0.750,0.00,0.00,40.50,10.79,73.4,36.31,2.50,2528,1.00,18.4,16.47,0
28.914,-1.56,0.00,-0.12,14.36,0.62,0.86,0.750,0.00,0.00,40.50,10.81,73.4,35.94,2.48,2532,0.95,18.4,16.86,0
29.003,-1.56,0.00,-0.12,14.36,0.62,0.85,0.750,0.00,0.00,41.00,10.82,73.4,35.94,2.48,2536,1.02,18.4,16.86,0
29.095,-0.78,0.00,-0.12,14.47,0.62,0.85,0.750,0.00,0.00,40.50,10.82,73.4,36.19,2.48,2536,1.02,18.4,16.86,0
29.191,-0.78,0.00,-0.12,14.47,0.62,0.85,0.750,0.00,0.00,41.00,10.91,73.4,35.95,2.50,2557,1.01,18.4,16.86,0
29.282,-0.78,0.00,-0.12,14.47,0.61,0.85,0.750,0.00,0.00,40.50,10.92,73.4,36.43,2.48,2560,1.06,18.4,16.86,0
29.380,-1.56,0.00,-0.12,14.36,0.61,0.85,0.750,0.00,0.00,40.50,10.93,73.4,36.80,2.50,2563,1.02,18.4,16.86,0
29.478,-1.56,0.00,-0.12,14.24,0.61,0.86,0.750,0.00,0.00,40.50,10.94,73.4,36.30,2.50,2563,1.02,18.4,16.86,0
29.566,-0.78,0.00,-0.12,14.47,0.61,0.85,0.750,0.00,0.00,40.50,10.95,73.4,36.31,2.48,2566,0.96,18.4,16.86,0
29.653,-0.78,0.00,-0.12,14.36,0.61,0.85,0.750,0.00,0.00,40.50,10.96,73.4,36.31,2.50,2569,1.03,18.4,16.86,0
29.741,-0.78,0.00,-0.12,14.36,0.61,0.86,0.750,0.00,0.00,40.50,10.88,73.4,36.19,2.48,2550,1.01,18.4,16.86,0
29.834,-1.56,0.00,-0.12,14.36,0.61,0.85,0.750,0.00,0.00,41.00,10.87,73.4,36.31,2.48,2548,1.01,18.4,16.86,0
29.925,0.00,0.00,-0.12,14.47,0.61,0.85,0.750,0.00,0.00,41.00,10.90,73.4,35.94,2.48,2556,0.99,18.4,16.86,0
30.020,-0.78,0.00,-0.12,14.36,0.61,0.85,0.750,0.00,0.00,41.00,10.91,73.4,36.19,2.48,2556,1.01,18.4,16.86,0
30.204,-0.78,0.00,-0.12,14.36,0.60,0.85,0.750,0.00,0.00,40.50,10.91,73.4,36.67,2.50,2556,1.04,18.4,16.86,0
30.293,-0.78,0.00,-0.12,14.36,0.60,0.85,0.750,0.00,0.00,41.00,10.97,73.4,36.31,2.50,2570,1.03,18.4,16.86,0
30.392,-1.56,0.00,-0.12,14.24,0.60,0.85,0.750,0.00,0.00,41.00,10.98,73.4,36.31,2.50,2574,1.04,18.4,16.86,0
30.476,-0.78,0.00,-0.12,14.24,0.60,0.85,0.750,0.00,0.00,41.00,10.99,73.4,36.31,2.48,2576,1.04,18.4,16.86,0
30.572,-0.78,0.00,-0.12,14.24,0.60,0.85,0.750,0.00,0.00,41.00,10.99,73.4,36.92,2.50,2576,1.03,18.4,16.86,0
30.660,-0.78,0.00,-0.12,14.36,0.60,0.85,0.750,0.00,0.00,40.50,10.99,73.4,36.31,2.48,2575,1.08,18.4,16.86,0
30.751,-1.56,0.00,-0.12,14.24,0.60,0.85,0.750,0.00,0.00,41.00,10.99,73.4,36.68,2.50,2577,1.03,18.4,16.86,0
